Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Feb  6 2022
command line - -import /home/danilo/cbc-test-set/neos-3426132-dieze.mps.gz -timeM elapsed -seconds 10800 -solve -quit (default strategy 1)
At line 1 NAME          neos-3426132-dieze
At line 2 ROWS
At line 574 COLUMNS
At line 23677 RHS
At line 23698 BOUNDS
At line 35249 ENDATA
Problem neos-3426132-dieze has 570 rows, 11550 columns and 22550 elements
Coin0008I neos-3426132-dieze read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 401.995 - 0.341042 seconds
Cgl0004I processed model has 570 rows, 11550 columns (11550 integer (2750 of which binary)) and 22550 elements
Coin3009W Conflict graph built in 0.009 seconds, density: 0.001%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0045I Cutoff increment increased from 0.0001 to 0.9999
Cbc0031I 979 added rows had average density of 15.916241
Cbc0013I At root node, 979 cuts changed objective from 401.9952 to 401.9952 in 10 passes
Cbc0014I Cut generator 0 (Probing) - 3175 row cuts average 5.4 elements, 0 column cuts (253 active)  in 1.830 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 7538 row cuts average 34.1 elements, 0 column cuts (0 active)  in 6.404 seconds - new frequency is -100
Cbc0014I Cut generator 2 (Knapsack) - 506 row cuts average 4.7 elements, 0 column cuts (0 active)  in 0.431 seconds - new frequency is -100
Cbc0014I Cut generator 3 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.002 seconds - new frequency is -100
Cbc0014I Cut generator 4 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.003 seconds - new frequency is -100
Cbc0014I Cut generator 5 (MixedIntegerRounding2) - 461 row cuts average 12.5 elements, 0 column cuts (0 active)  in 0.383 seconds - new frequency is -100
Cbc0014I Cut generator 6 (FlowCover) - 786 row cuts average 3.0 elements, 0 column cuts (0 active)  in 0.378 seconds - new frequency is -100
Cbc0014I Cut generator 7 (TwoMirCuts) - 5396 row cuts average 19.3 elements, 0 column cuts (0 active)  in 3.692 seconds - new frequency is -100
Cbc0014I Cut generator 8 (ZeroHalf) - 317 row cuts average 22.8 elements, 0 column cuts (0 active)  in 5.608 seconds - new frequency is -100
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible 401.9952 (52.00 seconds)
Cbc0010I After 19848 nodes, 11403 on tree, 453 best solution, best possible 401.9952 (2514.28 seconds)
Cbc0010I After 19857 nodes, 11400 on tree, 453 best solution, best possible 401.9952 (2515.01 seconds)
Cbc0010I After 19872 nodes, 11410 on tree, 453 best solution, best possible 401.9952 (2515.76 seconds)
Cbc0010I After 19884 nodes, 11413 on tree, 453 best solution, best possible 401.9952 (2516.50 seconds)
Cbc0010I After 19892 nodes, 11407 on tree, 453 best solution, best possible 401.9952 (2517.25 seconds)
Cbc0010I After 19902 nodes, 11405 on tree, 453 best solution, best possible 401.9952 (2517.99 seconds)
Cbc0010I After 19911 nodes, 11404 on tree, 453 best solution, best possible 401.9952 (2518.84 seconds)
Cbc0010I After 19920 nodes, 11401 on tree, 453 best solution, best possible 401.9952 (2519.65 seconds)
Cbc0010I After 19930 nodes, 11398 on tree, 453 best solution, best possible 401.9952 (2520.36 seconds)
Cbc0010I After 19941 nodes, 11398 on tree, 453 best solution, best possible 401.9952 (2521.15 seconds)
Cbc0010I After 19956 nodes, 11404 on tree, 453 best solution, best possible 401.9952 (2521.87 seconds)
Cbc0010I After 19966 nodes, 11404 on tree, 453 best solution, best possible 401.9952 (2522.60 seconds)
Cbc0010I After 19975 nodes, 11402 on tree, 453 best solution, best possible 401.9952 (2523.41 seconds)
Cbc0010I After 19989 nodes, 11410 on tree, 453 best solution, best possible 401.9952 (2524.23 seconds)
Cbc0010I After 19999 nodes, 11406 on tree, 453 best solution, best possible 401.9952 (2524.94 seconds)
Cbc0010I After 20010 nodes, 11403 on tree, 453 best solution, best possible 401.9952 (2525.70 seconds)
Cbc0010I After 20022 nodes, 11403 on tree, 453 best solution, best possible 401.9952 (2526.48 seconds)
Cbc0010I After 20032 nodes, 11399 on tree, 453 best solution, best possible 401.9952 (2527.19 seconds)
Cbc0010I After 20042 nodes, 11400 on tree, 453 best solution, best possible 401.9952 (2527.91 seconds)
Cbc0010I After 20055 nodes, 11405 on tree, 453 best solution, best possible 401.9952 (2528.65 seconds)
Cbc0010I After 20068 nodes, 11405 on tree, 453 best solution, best possible 401.9952 (2529.40 seconds)
Cbc0010I After 20081 nodes, 11405 on tree, 453 best solution, best possible 401.9952 (2530.12 seconds)
Cbc0010I After 20093 nodes, 11403 on tree, 453 best solution, best possible 401.9952 (2530.84 seconds)
Cbc0010I After 20106 nodes, 11403 on tree, 453 best solution, best possible 401.9952 (2531.61 seconds)
Cbc0010I After 20116 nodes, 11399 on tree, 453 best solution, best possible 401.9952 (2532.35 seconds)
Cbc0010I After 20127 nodes, 11398 on tree, 453 best solution, best possible 401.9952 (2533.13 seconds)
Cbc0010I After 20136 nodes, 11396 on tree, 453 best solution, best possible 401.9952 (2533.92 seconds)
Cbc0010I After 20146 nodes, 11396 on tree, 453 best solution, best possible 401.9952 (2534.63 seconds)
Cbc0010I After 20154 nodes, 11393 on tree, 453 best solution, best possible 401.9952 (2535.40 seconds)
Cbc0010I After 20168 nodes, 11395 on tree, 453 best solution, best possible 401.9952 (2536.17 seconds)
Cbc0010I After 20178 nodes, 11392 on tree, 453 best solution, best possible 401.9952 (2536.91 seconds)
Cbc0010I After 20188 nodes, 11394 on tree, 453 best solution, best possible 401.9952 (2537.63 seconds)
Cbc0010I After 20199 nodes, 11392 on tree, 453 best solution, best possible 401.9952 (2538.36 seconds)
Cbc0010I After 20214 nodes, 11400 on tree, 453 best solution, best possible 401.9952 (2539.10 seconds)
Cbc0010I After 20227 nodes, 11403 on tree, 453 best solution, best possible 401.9952 (2539.82 seconds)
Cbc0010I After 20239 nodes, 11403 on tree, 453 best solution, best possible 401.9952 (2540.52 seconds)
Cbc0010I After 20248 nodes, 11400 on tree, 453 best solution, best possible 401.9952 (2541.23 seconds)
Cbc0010I After 20258 nodes, 11400 on tree, 453 best solution, best possible 401.9952 (2541.93 seconds)
Cbc0010I After 20273 nodes, 11404 on tree, 453 best solution, best possible 401.9952 (2542.69 seconds)
Cbc0010I After 20285 nodes, 11404 on tree, 453 best solution, best possible 401.9952 (2543.41 seconds)
Cbc0010I After 20295 nodes, 11405 on tree, 453 best solution, best possible 401.9952 (2544.13 seconds)
Cbc0010I After 20306 nodes, 11401 on tree, 453 best solution, best possible 401.9952 (2544.90 seconds)
Cbc0010I After 20315 nodes, 11398 on tree, 453 best solution, best possible 401.9952 (2545.64 seconds)
Cbc0010I After 20326 nodes, 11400 on tree, 453 best solution, best possible 401.9952 (2546.36 seconds)
Cbc0010I After 20337 nodes, 11396 on tree, 453 best solution, best possible 401.9952 (2547.08 seconds)
Cbc0010I After 20353 nodes, 11409 on tree, 453 best solution, best possible 401.9952 (2547.83 seconds)
Cbc0010I After 20364 nodes, 11407 on tree, 453 best solution, best possible 401.9952 (2548.58 seconds)
Cbc0010I After 20375 nodes, 11402 on tree, 453 best solution, best possible 401.9952 (2549.33 seconds)
Cbc0010I After 20383 nodes, 11400 on tree, 453 best solution, best possible 401.9952 (2550.04 seconds)
Cbc0010I After 20393 nodes, 11397 on tree, 453 best solution, best possible 401.9952 (2550.76 seconds)
Cbc0010I After 20403 nodes, 11395 on tree, 453 best solution, best possible 401.9952 (2551.48 seconds)
Cbc0010I After 20419 nodes, 11406 on tree, 453 best solution, best possible 401.9952 (2552.20 seconds)
Cbc0010I After 20428 nodes, 11399 on tree, 453 best solution, best possible 401.9952 (2552.99 seconds)
Cbc0010I After 20442 nodes, 11405 on tree, 453 best solution, best possible 401.9952 (2553.76 seconds)
Cbc0010I After 20451 nodes, 11402 on tree, 453 best solution, best possible 401.9952 (2554.49 seconds)
Cbc0010I After 20461 nodes, 11400 on tree, 453 best solution, best possible 401.9952 (2555.20 seconds)
Cbc0010I After 20469 nodes, 11396 on tree, 453 best solution, best possible 401.9952 (2555.94 seconds)
Cbc0010I After 20480 nodes, 11396 on tree, 453 best solution, best possible 401.9952 (2556.67 seconds)
Cbc0010I After 20493 nodes, 11398 on tree, 453 best solution, best possible 401.9952 (2557.45 seconds)
Cbc0010I After 20506 nodes, 11399 on tree, 453 best solution, best possible 401.9952 (2558.19 seconds)
Cbc0010I After 20520 nodes, 11403 on tree, 453 best solution, best possible 401.9952 (2558.91 seconds)
Cbc0010I After 20529 nodes, 11397 on tree, 453 best solution, best possible 401.9952 (2559.66 seconds)
Cbc0010I After 20538 nodes, 11394 on tree, 453 best solution, best possible 401.9952 (2560.42 seconds)
Cbc0010I After 20549 nodes, 11397 on tree, 453 best solution, best possible 401.9952 (2561.13 seconds)
Cbc0010I After 20559 nodes, 11394 on tree, 453 best solution, best possible 401.9952 (2561.87 seconds)
Cbc0010I After 20568 nodes, 11392 on tree, 453 best solution, best possible 401.9952 (2562.59 seconds)
Cbc0010I After 20580 nodes, 11396 on tree, 453 best solution, best possible 401.9952 (2563.30 seconds)
Cbc0010I After 20596 nodes, 11407 on tree, 453 best solution, best possible 401.9952 (2564.02 seconds)
Cbc0010I After 20605 nodes, 11403 on tree, 453 best solution, best possible 401.9952 (2564.73 seconds)
Cbc0010I After 20616 nodes, 11406 on tree, 453 best solution, best possible 401.9952 (2565.48 seconds)
Cbc0010I After 20626 nodes, 11404 on tree, 453 best solution, best possible 401.9952 (2566.26 seconds)
Cbc0010I After 20637 nodes, 11404 on tree, 453 best solution, best possible 401.9952 (2567.04 seconds)
Cbc0010I After 20652 nodes, 11410 on tree, 453 best solution, best possible 401.9952 (2567.83 seconds)
Cbc0010I After 20662 nodes, 11407 on tree, 453 best solution, best possible 401.9952 (2568.55 seconds)
Cbc0010I After 20673 nodes, 11408 on tree, 453 best solution, best possible 401.9952 (2569.26 seconds)
Cbc0010I After 20682 nodes, 11403 on tree, 453 best solution, best possible 401.9952 (2570.06 seconds)
Cbc0010I After 20691 nodes, 11401 on tree, 453 best solution, best possible 401.9952 (2570.84 seconds)
Cbc0010I After 20700 nodes, 11401 on tree, 453 best solution, best possible 401.9952 (2571.58 seconds)
Cbc0010I After 20710 nodes, 11399 on tree, 453 best solution, best possible 401.9952 (2572.36 seconds)
Cbc0010I After 20718 nodes, 11397 on tree, 453 best solution, best possible 401.9952 (2573.07 seconds)
Cbc0010I After 20734 nodes, 11408 on tree, 453 best solution, best possible 401.9952 (2573.78 seconds)
Cbc0010I After 20744 nodes, 11403 on tree, 453 best solution, best possible 401.9952 (2574.56 seconds)
Cbc0010I After 20755 nodes, 11402 on tree, 453 best solution, best possible 401.9952 (2575.35 seconds)
Cbc0010I After 20763 nodes, 11398 on tree, 453 best solution, best possible 401.9952 (2576.10 seconds)
Cbc0010I After 20778 nodes, 11406 on tree, 453 best solution, best possible 401.9952 (2576.80 seconds)
Cbc0010I After 20789 nodes, 11402 on tree, 453 best solution, best possible 401.9952 (2577.58 seconds)
Cbc0010I After 20799 nodes, 11402 on tree, 453 best solution, best possible 401.9952 (2578.30 seconds)
Cbc0010I After 20809 nodes, 11398 on tree, 453 best solution, best possible 401.9952 (2579.09 seconds)
Cbc0010I After 20821 nodes, 11401 on tree, 453 best solution, best possible 401.9952 (2579.80 seconds)
Cbc0010I After 20832 nodes, 11401 on tree, 453 best solution, best possible 401.9952 (2580.52 seconds)
Cbc0010I After 20843 nodes, 11398 on tree, 453 best solution, best possible 401.9952 (2581.28 seconds)
Cbc0010I After 20853 nodes, 11395 on tree, 453 best solution, best possible 401.9952 (2582.00 seconds)
Cbc0010I After 20870 nodes, 11407 on tree, 453 best solution, best possible 401.9952 (2582.75 seconds)
Cbc0010I After 20878 nodes, 11403 on tree, 453 best solution, best possible 401.9952 (2583.51 seconds)
Cbc0010I After 20890 nodes, 11407 on tree, 453 best solution, best possible 401.9952 (2584.25 seconds)
Cbc0010I After 20898 nodes, 11405 on tree, 453 best solution, best possible 401.9952 (2584.96 seconds)
Cbc0010I After 20908 nodes, 11404 on tree, 453 best solution, best possible 401.9952 (2585.67 seconds)
Cbc0010I After 20918 nodes, 11406 on tree, 453 best solution, best possible 401.9952 (2586.37 seconds)
Cbc0010I After 20932 nodes, 11407 on tree, 453 best solution, best possible 401.9952 (2587.14 seconds)
Cbc0010I After 20943 nodes, 11404 on tree, 453 best solution, best possible 401.9952 (2587.92 seconds)
Cbc0010I After 20953 nodes, 11401 on tree, 453 best solution, best possible 401.9952 (2588.66 seconds)
Cbc0010I After 20964 nodes, 11400 on tree, 453 best solution, best possible 401.9952 (2589.44 seconds)
Cbc0010I After 20974 nodes, 11399 on tree, 453 best solution, best possible 401.9952 (2590.21 seconds)
Cbc0010I After 20982 nodes, 11395 on tree, 453 best solution, best possible 401.9952 (2591.00 seconds)
Cbc0010I After 20991 nodes, 11393 on tree, 453 best solution, best possible 401.9952 (2591.74 seconds)
Cbc0010I After 21004 nodes, 11405 on tree, 453 best solution, best possible 401.9952 (2592.46 seconds)
Cbc0010I After 21015 nodes, 11416 on tree, 453 best solution, best possible 401.9952 (2593.21 seconds)
Cbc0010I After 21030 nodes, 11431 on tree, 453 best solution, best possible 401.9952 (2593.98 seconds)
Cbc0010I After 21048 nodes, 11449 on tree, 453 best solution, best possible 401.9952 (2594.74 seconds)
Cbc0010I After 21063 nodes, 11464 on tree, 453 best solution, best possible 401.9952 (2595.45 seconds)
Cbc0010I After 21083 nodes, 11484 on tree, 453 best solution, best possible 401.9952 (2596.17 seconds)
Cbc0010I After 21100 nodes, 11501 on tree, 453 best solution, best possible 401.9952 (2596.87 seconds)
Cbc0010I After 21118 nodes, 11519 on tree, 453 best solution, best possible 401.9952 (2597.58 seconds)
Cbc0010I After 21132 nodes, 11533 on tree, 453 best solution, best possible 401.9952 (2598.31 seconds)
Cbc0010I After 21158 nodes, 11559 on tree, 453 best solution, best possible 401.9952 (2599.03 seconds)
Cbc0010I After 21182 nodes, 11583 on tree, 453 best solution, best possible 401.9952 (2599.75 seconds)
Cbc0010I After 21202 nodes, 11603 on tree, 453 best solution, best possible 401.9952 (2600.48 seconds)
Cbc0010I After 21215 nodes, 11616 on tree, 453 best solution, best possible 401.9952 (2601.23 seconds)
Cbc0010I After 21226 nodes, 11627 on tree, 453 best solution, best possible 401.9952 (2601.98 seconds)
Cbc0010I After 21246 nodes, 11645 on tree, 453 best solution, best possible 401.9952 (2602.74 seconds)
Cbc0010I After 21264 nodes, 11663 on tree, 453 best solution, best possible 401.9952 (2603.47 seconds)
Cbc0010I After 21284 nodes, 11683 on tree, 453 best solution, best possible 401.9952 (2604.19 seconds)
Cbc0010I After 21298 nodes, 11697 on tree, 453 best solution, best possible 401.9952 (2604.89 seconds)
Cbc0010I After 21310 nodes, 11709 on tree, 453 best solution, best possible 401.9952 (2605.61 seconds)
Cbc0010I After 21325 nodes, 11724 on tree, 453 best solution, best possible 401.9952 (2606.32 seconds)
Cbc0010I After 21340 nodes, 11739 on tree, 453 best solution, best possible 401.9952 (2607.06 seconds)
Cbc0010I After 21355 nodes, 11754 on tree, 453 best solution, best possible 401.9952 (2607.76 seconds)
Cbc0010I After 21369 nodes, 11768 on tree, 453 best solution, best possible 401.9952 (2608.51 seconds)
Cbc0010I After 21384 nodes, 11783 on tree, 453 best solution, best possible 401.9952 (2609.29 seconds)
Cbc0010I After 21396 nodes, 11795 on tree, 453 best solution, best possible 401.9952 (2610.00 seconds)
Cbc0010I After 21409 nodes, 11808 on tree, 453 best solution, best possible 401.9952 (2610.71 seconds)
Cbc0010I After 21426 nodes, 11825 on tree, 453 best solution, best possible 401.9952 (2611.43 seconds)
Cbc0010I After 21439 nodes, 11838 on tree, 453 best solution, best possible 401.9952 (2612.16 seconds)
Cbc0010I After 21453 nodes, 11852 on tree, 453 best solution, best possible 401.9952 (2612.86 seconds)
Cbc0010I After 21468 nodes, 11867 on tree, 453 best solution, best possible 401.9952 (2613.60 seconds)
Cbc0010I After 21486 nodes, 11885 on tree, 453 best solution, best possible 401.9952 (2614.31 seconds)
Cbc0010I After 21500 nodes, 11899 on tree, 453 best solution, best possible 401.9952 (2615.02 seconds)
Cbc0010I After 21514 nodes, 11913 on tree, 453 best solution, best possible 401.9952 (2615.75 seconds)
Cbc0010I After 21534 nodes, 11931 on tree, 453 best solution, best possible 401.9952 (2616.47 seconds)
Cbc0010I After 21552 nodes, 11949 on tree, 453 best solution, best possible 401.9952 (2617.22 seconds)
Cbc0010I After 21568 nodes, 11965 on tree, 453 best solution, best possible 401.9952 (2617.93 seconds)
Cbc0010I After 21585 nodes, 11982 on tree, 453 best solution, best possible 401.9952 (2618.69 seconds)
Cbc0010I After 21599 nodes, 11996 on tree, 453 best solution, best possible 401.9952 (2619.43 seconds)
Cbc0010I After 21615 nodes, 12012 on tree, 453 best solution, best possible 401.9952 (2620.19 seconds)
Cbc0010I After 21632 nodes, 12029 on tree, 453 best solution, best possible 401.9952 (2620.90 seconds)
Cbc0010I After 21651 nodes, 12048 on tree, 453 best solution, best possible 401.9952 (2621.63 seconds)
Cbc0010I After 21672 nodes, 12069 on tree, 453 best solution, best possible 401.9952 (2622.36 seconds)
Cbc0010I After 21692 nodes, 12089 on tree, 453 best solution, best possible 401.9952 (2623.08 seconds)
Cbc0010I After 21711 nodes, 12108 on tree, 453 best solution, best possible 401.9952 (2623.83 seconds)
Cbc0010I After 21733 nodes, 12130 on tree, 453 best solution, best possible 401.9952 (2624.55 seconds)
Cbc0010I After 21754 nodes, 12151 on tree, 453 best solution, best possible 401.9952 (2625.26 seconds)
Cbc0010I After 21774 nodes, 12171 on tree, 453 best solution, best possible 401.9952 (2625.99 seconds)
Cbc0010I After 21792 nodes, 12189 on tree, 453 best solution, best possible 401.9952 (2626.73 seconds)
Cbc0010I After 21821 nodes, 12218 on tree, 453 best solution, best possible 401.9952 (2627.44 seconds)
Cbc0010I After 21846 nodes, 12243 on tree, 453 best solution, best possible 401.9952 (2628.21 seconds)
Cbc0010I After 21867 nodes, 12264 on tree, 453 best solution, best possible 401.9952 (2628.96 seconds)
Cbc0010I After 21897 nodes, 12294 on tree, 453 best solution, best possible 401.9952 (2629.70 seconds)
Cbc0010I After 21922 nodes, 12319 on tree, 453 best solution, best possible 401.9952 (2630.40 seconds)
Cbc0010I After 21945 nodes, 12342 on tree, 453 best solution, best possible 401.9952 (2631.13 seconds)
Cbc0010I After 21965 nodes, 12362 on tree, 453 best solution, best possible 401.9952 (2631.84 seconds)
Cbc0010I After 21987 nodes, 12384 on tree, 453 best solution, best possible 401.9952 (2632.56 seconds)
Cbc0010I After 22011 nodes, 12408 on tree, 453 best solution, best possible 401.9952 (2633.27 seconds)
Cbc0010I After 22037 nodes, 12434 on tree, 453 best solution, best possible 401.9952 (2633.97 seconds)
Cbc0010I After 22062 nodes, 12459 on tree, 453 best solution, best possible 401.9952 (2634.69 seconds)
Cbc0010I After 22091 nodes, 12488 on tree, 453 best solution, best possible 401.9952 (2635.40 seconds)
Cbc0010I After 22116 nodes, 12513 on tree, 453 best solution, best possible 401.9952 (2636.13 seconds)
Cbc0010I After 22137 nodes, 12534 on tree, 453 best solution, best possible 401.9952 (2636.87 seconds)
Cbc0010I After 22154 nodes, 12551 on tree, 453 best solution, best possible 401.9952 (2637.59 seconds)
Cbc0010I After 22178 nodes, 12575 on tree, 453 best solution, best possible 401.9952 (2638.31 seconds)
Cbc0010I After 22203 nodes, 12600 on tree, 453 best solution, best possible 401.9952 (2639.02 seconds)
Cbc0010I After 22229 nodes, 12626 on tree, 453 best solution, best possible 401.9952 (2639.73 seconds)
Cbc0010I After 22251 nodes, 12648 on tree, 453 best solution, best possible 401.9952 (2640.49 seconds)
Cbc0010I After 22270 nodes, 12667 on tree, 453 best solution, best possible 401.9952 (2641.22 seconds)
Cbc0010I After 22296 nodes, 12693 on tree, 453 best solution, best possible 401.9952 (2641.93 seconds)
Cbc0010I After 22314 nodes, 12711 on tree, 453 best solution, best possible 401.9952 (2642.63 seconds)
Cbc0010I After 22332 nodes, 12729 on tree, 453 best solution, best possible 401.9952 (2643.36 seconds)
Cbc0010I After 22359 nodes, 12756 on tree, 453 best solution, best possible 401.9952 (2644.08 seconds)
Cbc0010I After 22380 nodes, 12777 on tree, 453 best solution, best possible 401.9952 (2644.84 seconds)
Cbc0010I After 22401 nodes, 12785 on tree, 453 best solution, best possible 401.9952 (2645.55 seconds)
Cbc0010I After 22419 nodes, 12786 on tree, 453 best solution, best possible 401.9952 (2646.26 seconds)
Cbc0010I After 22440 nodes, 12800 on tree, 453 best solution, best possible 401.9952 (2647.04 seconds)
Cbc0010I After 22458 nodes, 12808 on tree, 453 best solution, best possible 401.9952 (2647.77 seconds)
Cbc0010I After 22470 nodes, 12804 on tree, 453 best solution, best possible 401.9952 (2648.49 seconds)
Cbc0010I After 22482 nodes, 12802 on tree, 453 best solution, best possible 401.9952 (2649.28 seconds)
Cbc0010I After 22493 nodes, 12797 on tree, 453 best solution, best possible 401.9952 (2650.05 seconds)
Cbc0010I After 22506 nodes, 12797 on tree, 453 best solution, best possible 401.9952 (2650.80 seconds)
