Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Feb  6 2022
command line - -import /home/danilo/cbc-test-set/neos-2657525-crna.mps.gz -timeM elapsed -seconds 10800 -solve -quit (default strategy 1)
At line 1 NAME          neos-2657525-crna
At line 2 ROWS
At line 346 COLUMNS
At line 2071 RHS
At line 2144 BOUNDS
At line 2658 ENDATA
Problem neos-2657525-crna has 342 rows, 524 columns and 1690 elements
Coin0008I neos-2657525-crna read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 0 - 0.007514 seconds
Cgl0004I processed model has 256 rows, 436 columns (436 integer (121 of which binary)) and 1474 elements
Coin3009W Conflict graph built in 0.001 seconds, density: 0.056%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0031I 6 added rows had average density of 76.333333
Cbc0013I At root node, 6 cuts changed objective from 0 to 0 in 17 passes
Cbc0014I Cut generator 0 (Probing) - 2 row cuts average 15.0 elements, 0 column cuts (0 active)  in 0.140 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 58 row cuts average 275.3 elements, 0 column cuts (0 active)  in 0.130 seconds - new frequency is -100
Cbc0014I Cut generator 2 (Knapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.027 seconds - new frequency is -100
Cbc0014I Cut generator 3 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100
Cbc0014I Cut generator 4 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.004 seconds - new frequency is -100
Cbc0014I Cut generator 5 (MixedIntegerRounding2) - 13 row cuts average 16.0 elements, 0 column cuts (0 active)  in 0.015 seconds - new frequency is -100
Cbc0014I Cut generator 6 (FlowCover) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.025 seconds - new frequency is -100
Cbc0014I Cut generator 7 (TwoMirCuts) - 81 row cuts average 86.6 elements, 0 column cuts (0 active)  in 0.069 seconds - new frequency is -100
Cbc0010I After 1 nodes, 2 on tree, 1e+50 best solution, best possible 0 (0.71 seconds)
Cbc0010I After 590657 nodes, 48034 on tree, 7.2305316 best solution, best possible 0 (2851.60 seconds)
Cbc0010I After 590926 nodes, 48037 on tree, 7.2305316 best solution, best possible 0 (2852.31 seconds)
Cbc0010I After 591051 nodes, 48034 on tree, 7.2305316 best solution, best possible 0 (2853.01 seconds)
Cbc0010I After 591283 nodes, 48035 on tree, 7.2305316 best solution, best possible 0 (2853.72 seconds)
Cbc0010I After 591475 nodes, 48037 on tree, 7.2305316 best solution, best possible 0 (2854.43 seconds)
Cbc0010I After 591687 nodes, 48035 on tree, 7.2305316 best solution, best possible 0 (2855.14 seconds)
Cbc0010I After 591870 nodes, 48038 on tree, 7.2305316 best solution, best possible 0 (2855.85 seconds)
Cbc0010I After 592123 nodes, 48045 on tree, 7.2305316 best solution, best possible 0 (2856.56 seconds)
Cbc0010I After 592361 nodes, 48037 on tree, 7.2305316 best solution, best possible 0 (2857.27 seconds)
Cbc0010I After 592541 nodes, 48035 on tree, 7.2305316 best solution, best possible 0 (2857.98 seconds)
Cbc0010I After 592748 nodes, 48036 on tree, 7.2305316 best solution, best possible 0 (2858.69 seconds)
Cbc0010I After 592873 nodes, 48038 on tree, 7.2305316 best solution, best possible 0 (2859.43 seconds)
Cbc0010I After 593068 nodes, 48033 on tree, 7.2305316 best solution, best possible 0 (2860.14 seconds)
Cbc0010I After 593278 nodes, 48035 on tree, 7.2305316 best solution, best possible 0 (2860.85 seconds)
Cbc0010I After 593365 nodes, 48033 on tree, 7.2305316 best solution, best possible 0 (2861.56 seconds)
Cbc0010I After 593511 nodes, 48033 on tree, 7.2305316 best solution, best possible 0 (2862.28 seconds)
Cbc0010I After 593773 nodes, 48040 on tree, 7.2305316 best solution, best possible 0 (2862.99 seconds)
Cbc0010I After 593883 nodes, 48036 on tree, 7.2305316 best solution, best possible 0 (2863.71 seconds)
Cbc0010I After 594088 nodes, 48034 on tree, 7.2305316 best solution, best possible 0 (2864.42 seconds)
Cbc0010I After 594233 nodes, 48033 on tree, 7.2305316 best solution, best possible 0 (2865.17 seconds)
Cbc0010I After 594408 nodes, 48037 on tree, 7.2305316 best solution, best possible 0 (2865.88 seconds)
Cbc0010I After 594477 nodes, 48036 on tree, 7.2305316 best solution, best possible 0 (2868.37 seconds)
Cbc0010I After 594666 nodes, 48040 on tree, 7.2305316 best solution, best possible 0 (2869.08 seconds)
Cbc0010I After 594804 nodes, 48039 on tree, 7.2305316 best solution, best possible 0 (2869.79 seconds)
Cbc0010I After 594907 nodes, 48037 on tree, 7.2305316 best solution, best possible 0 (2870.49 seconds)
Cbc0010I After 595075 nodes, 48034 on tree, 7.2305316 best solution, best possible 0 (2871.20 seconds)
Cbc0010I After 595182 nodes, 48041 on tree, 7.2305316 best solution, best possible 0 (2871.93 seconds)
Cbc0010I After 595384 nodes, 48038 on tree, 7.2305316 best solution, best possible 0 (2872.64 seconds)
Cbc0010I After 595526 nodes, 48038 on tree, 7.2305316 best solution, best possible 0 (2873.37 seconds)
Cbc0010I After 595592 nodes, 48039 on tree, 7.2305316 best solution, best possible 0 (2874.07 seconds)
Cbc0010I After 595743 nodes, 48042 on tree, 7.2305316 best solution, best possible 0 (2874.78 seconds)
Cbc0010I After 595920 nodes, 48033 on tree, 7.2305316 best solution, best possible 0 (2875.49 seconds)
Cbc0010I After 596047 nodes, 48034 on tree, 7.2305316 best solution, best possible 0 (2876.20 seconds)
Cbc0010I After 596194 nodes, 48039 on tree, 7.2305316 best solution, best possible 0 (2876.91 seconds)
Cbc0010I After 596303 nodes, 48035 on tree, 7.2305316 best solution, best possible 0 (2877.66 seconds)
Cbc0010I After 596422 nodes, 48035 on tree, 7.2305316 best solution, best possible 0 (2878.37 seconds)
Cbc0010I After 596536 nodes, 48035 on tree, 7.2305316 best solution, best possible 0 (2879.08 seconds)
Cbc0010I After 596629 nodes, 48033 on tree, 7.2305316 best solution, best possible 0 (2879.79 seconds)
Cbc0010I After 596753 nodes, 48035 on tree, 7.2305316 best solution, best possible 0 (2880.49 seconds)
Cbc0010I After 596942 nodes, 48037 on tree, 7.2305316 best solution, best possible 0 (2881.20 seconds)
Cbc0010I After 597085 nodes, 48037 on tree, 7.2305316 best solution, best possible 0 (2881.95 seconds)
Cbc0010I After 597224 nodes, 48035 on tree, 7.2305316 best solution, best possible 0 (2882.68 seconds)
Cbc0010I After 597334 nodes, 48042 on tree, 7.2305316 best solution, best possible 0 (2883.39 seconds)
Cbc0010I After 597511 nodes, 48033 on tree, 7.2305316 best solution, best possible 0 (2884.10 seconds)
Cbc0010I After 597653 nodes, 48037 on tree, 7.2305316 best solution, best possible 0 (2884.80 seconds)
Cbc0010I After 597820 nodes, 48035 on tree, 7.2305316 best solution, best possible 0 (2885.51 seconds)
Cbc0010I After 597906 nodes, 48036 on tree, 7.2305316 best solution, best possible 0 (2886.22 seconds)
Cbc0010I After 598100 nodes, 48034 on tree, 7.2305316 best solution, best possible 0 (2886.93 seconds)
Cbc0010I After 598215 nodes, 48035 on tree, 7.2305316 best solution, best possible 0 (2887.65 seconds)
Cbc0010I After 598293 nodes, 48032 on tree, 7.2305316 best solution, best possible 0 (2888.36 seconds)
Cbc0010I After 598515 nodes, 47970 on tree, 7.2305316 best solution, best possible 0 (2889.07 seconds)
Cbc0010I After 598686 nodes, 47927 on tree, 7.2305316 best solution, best possible 0 (2889.78 seconds)
Cbc0010I After 598894 nodes, 47865 on tree, 7.2305316 best solution, best possible 0 (2890.48 seconds)
Cbc0010I After 599062 nodes, 47859 on tree, 7.2305316 best solution, best possible 0 (2891.19 seconds)
Cbc0010I After 599177 nodes, 47879 on tree, 7.2305316 best solution, best possible 0 (2891.98 seconds)
Cbc0010I After 599329 nodes, 47894 on tree, 7.2305316 best solution, best possible 0 (2892.68 seconds)
Cbc0010I After 599532 nodes, 47891 on tree, 7.2305316 best solution, best possible 0 (2893.39 seconds)
Cbc0010I After 599629 nodes, 47906 on tree, 7.2305316 best solution, best possible 0 (2894.10 seconds)
Cbc0010I After 599722 nodes, 47918 on tree, 7.2305316 best solution, best possible 0 (2894.81 seconds)
Cbc0010I After 599836 nodes, 47915 on tree, 7.2305316 best solution, best possible 0 (2895.54 seconds)
Cbc0010I After 599995 nodes, 47921 on tree, 7.2305316 best solution, best possible 0 (2896.25 seconds)
Cbc0010I After 600180 nodes, 47915 on tree, 7.2305316 best solution, best possible 0 (2896.96 seconds)
Cbc0010I After 600303 nodes, 47900 on tree, 7.2305316 best solution, best possible 0 (2897.74 seconds)
Cbc0010I After 600425 nodes, 47898 on tree, 7.2305316 best solution, best possible 0 (2898.45 seconds)
Cbc0010I After 600531 nodes, 47880 on tree, 7.2305316 best solution, best possible 0 (2899.15 seconds)
Cbc0010I After 600677 nodes, 47875 on tree, 7.2305316 best solution, best possible 0 (2899.86 seconds)
Cbc0010I After 600909 nodes, 47868 on tree, 7.2305316 best solution, best possible 0 (2900.58 seconds)
Cbc0010I After 601042 nodes, 47887 on tree, 7.2305316 best solution, best possible 0 (2901.30 seconds)
Cbc0010I After 601110 nodes, 47902 on tree, 7.2305316 best solution, best possible 0 (2902.02 seconds)
Cbc0010I After 601208 nodes, 47932 on tree, 7.2305316 best solution, best possible 0 (2902.74 seconds)
Cbc0010I After 601304 nodes, 47963 on tree, 7.2305316 best solution, best possible 0 (2903.45 seconds)
Cbc0010I After 601390 nodes, 47982 on tree, 7.2305316 best solution, best possible 0 (2904.17 seconds)
Cbc0010I After 601451 nodes, 47987 on tree, 7.2305316 best solution, best possible 0 (2904.88 seconds)
Cbc0010I After 601579 nodes, 48014 on tree, 7.2305316 best solution, best possible 0 (2905.60 seconds)
Cbc0010I After 601671 nodes, 48034 on tree, 7.2305316 best solution, best possible 0 (2906.31 seconds)
Cbc0010I After 601770 nodes, 48060 on tree, 7.2305316 best solution, best possible 0 (2907.03 seconds)
Cbc0010I After 601868 nodes, 48091 on tree, 7.2305316 best solution, best possible 0 (2907.73 seconds)
Cbc0010I After 601978 nodes, 48116 on tree, 7.2305316 best solution, best possible 0 (2908.45 seconds)
Cbc0010I After 602172 nodes, 48102 on tree, 7.2305316 best solution, best possible 0 (2909.16 seconds)
Cbc0010I After 602353 nodes, 48081 on tree, 7.2305316 best solution, best possible 0 (2909.87 seconds)
Cbc0010I After 602503 nodes, 48080 on tree, 7.2305316 best solution, best possible 0 (2910.58 seconds)
Cbc0010I After 602630 nodes, 48055 on tree, 7.2305316 best solution, best possible 0 (2911.29 seconds)
Cbc0010I After 602761 nodes, 48061 on tree, 7.2305316 best solution, best possible 0 (2912.00 seconds)
Cbc0010I After 602870 nodes, 48058 on tree, 7.2305316 best solution, best possible 0 (2912.91 seconds)
Cbc0010I After 603002 nodes, 48060 on tree, 7.2305316 best solution, best possible 0 (2913.65 seconds)
Cbc0010I After 603146 nodes, 48059 on tree, 7.2305316 best solution, best possible 0 (2914.36 seconds)
Cbc0010I After 603356 nodes, 48061 on tree, 7.2305316 best solution, best possible 0 (2915.07 seconds)
Cbc0010I After 603451 nodes, 48055 on tree, 7.2305316 best solution, best possible 0 (2915.89 seconds)
Cbc0010I After 603617 nodes, 48040 on tree, 7.2305316 best solution, best possible 0 (2916.60 seconds)
Cbc0010I After 603776 nodes, 48033 on tree, 7.2305316 best solution, best possible 0 (2917.30 seconds)
Cbc0010I After 603973 nodes, 48005 on tree, 7.2305316 best solution, best possible 0 (2918.01 seconds)
Cbc0010I After 604139 nodes, 48001 on tree, 7.2305316 best solution, best possible 0 (2918.72 seconds)
Cbc0010I After 604296 nodes, 48002 on tree, 7.2305316 best solution, best possible 0 (2919.48 seconds)
Cbc0010I After 604418 nodes, 48004 on tree, 7.2305316 best solution, best possible 0 (2920.19 seconds)
Cbc0010I After 604580 nodes, 48007 on tree, 7.2305316 best solution, best possible 0 (2920.90 seconds)
Cbc0010I After 604776 nodes, 48010 on tree, 7.2305316 best solution, best possible 0 (2921.61 seconds)
Cbc0010I After 604987 nodes, 47999 on tree, 7.2305316 best solution, best possible 0 (2922.34 seconds)
Cbc0010I After 605078 nodes, 48024 on tree, 7.2305316 best solution, best possible 0 (2923.06 seconds)
Cbc0010I After 605163 nodes, 48039 on tree, 7.2305316 best solution, best possible 0 (2923.77 seconds)
Cbc0010I After 605250 nodes, 48052 on tree, 7.2305316 best solution, best possible 0 (2924.48 seconds)
Cbc0010I After 605343 nodes, 48074 on tree, 7.2305316 best solution, best possible 0 (2925.19 seconds)
Cbc0010I After 605435 nodes, 48078 on tree, 7.2305316 best solution, best possible 0 (2925.90 seconds)
Cbc0010I After 605516 nodes, 48092 on tree, 7.2305316 best solution, best possible 0 (2926.61 seconds)
Cbc0010I After 605627 nodes, 48117 on tree, 7.2305316 best solution, best possible 0 (2927.32 seconds)
Cbc0010I After 605725 nodes, 48148 on tree, 7.2305316 best solution, best possible 0 (2928.03 seconds)
Cbc0010I After 605826 nodes, 48171 on tree, 7.2305316 best solution, best possible 0 (2928.74 seconds)
Cbc0010I After 605928 nodes, 48196 on tree, 7.2305316 best solution, best possible 0 (2929.45 seconds)
Cbc0010I After 606050 nodes, 48204 on tree, 7.2305316 best solution, best possible 0 (2930.16 seconds)
Cbc0010I After 606216 nodes, 48188 on tree, 7.2305316 best solution, best possible 0 (2930.87 seconds)
Cbc0010I After 606342 nodes, 48175 on tree, 7.2305316 best solution, best possible 0 (2931.59 seconds)
Cbc0010I After 606485 nodes, 48162 on tree, 7.2305316 best solution, best possible 0 (2932.30 seconds)
Cbc0010I After 606640 nodes, 48163 on tree, 7.2305316 best solution, best possible 0 (2933.01 seconds)
Cbc0010I After 606797 nodes, 48142 on tree, 7.2305316 best solution, best possible 0 (2933.72 seconds)
Cbc0010I After 606930 nodes, 48122 on tree, 7.2305316 best solution, best possible 0 (2934.43 seconds)
Cbc0010I After 607172 nodes, 48028 on tree, 7.2305316 best solution, best possible 0 (2935.14 seconds)
Cbc0010I After 607382 nodes, 47972 on tree, 7.2305316 best solution, best possible 0 (2935.85 seconds)
Cbc0010I After 607616 nodes, 47920 on tree, 7.2305316 best solution, best possible 0 (2936.55 seconds)
Cbc0010I After 607828 nodes, 47884 on tree, 7.2305316 best solution, best possible 0 (2937.26 seconds)
Cbc0010I After 608047 nodes, 47831 on tree, 7.2305316 best solution, best possible 0 (2937.97 seconds)
Cbc0010I After 608255 nodes, 47834 on tree, 7.2305316 best solution, best possible 0 (2938.67 seconds)
Cbc0010I After 608437 nodes, 47832 on tree, 7.2305316 best solution, best possible 0 (2939.38 seconds)
Cbc0010I After 608677 nodes, 47856 on tree, 7.2305316 best solution, best possible 0 (2940.09 seconds)
Cbc0010I After 608941 nodes, 47848 on tree, 7.2305316 best solution, best possible 0 (2940.80 seconds)
Cbc0010I After 609064 nodes, 47866 on tree, 7.2305316 best solution, best possible 0 (2941.52 seconds)
Cbc0010I After 609162 nodes, 47892 on tree, 7.2305316 best solution, best possible 0 (2942.23 seconds)
Cbc0010I After 609261 nodes, 47911 on tree, 7.2305316 best solution, best possible 0 (2942.94 seconds)
Cbc0010I After 609329 nodes, 47932 on tree, 7.2305316 best solution, best possible 0 (2943.65 seconds)
Cbc0010I After 609397 nodes, 47948 on tree, 7.2305316 best solution, best possible 0 (2944.35 seconds)
Cbc0010I After 609496 nodes, 47966 on tree, 7.2305316 best solution, best possible 0 (2945.07 seconds)
Cbc0010I After 609580 nodes, 47963 on tree, 7.2305316 best solution, best possible 0 (2945.77 seconds)
Cbc0010I After 609707 nodes, 47969 on tree, 7.2305316 best solution, best possible 0 (2946.49 seconds)
Cbc0010I After 609813 nodes, 47985 on tree, 7.2305316 best solution, best possible 0 (2947.20 seconds)
Cbc0010I After 609928 nodes, 48005 on tree, 7.2305316 best solution, best possible 0 (2947.93 seconds)
Cbc0010I After 610046 nodes, 48009 on tree, 7.2305316 best solution, best possible 0 (2948.64 seconds)
Cbc0010I After 610161 nodes, 48027 on tree, 7.2305316 best solution, best possible 0 (2949.36 seconds)
Cbc0010I After 610280 nodes, 48042 on tree, 7.2305316 best solution, best possible 0 (2950.06 seconds)
Cbc0010I After 610425 nodes, 48058 on tree, 7.2305316 best solution, best possible 0 (2950.78 seconds)
Cbc0010I After 610560 nodes, 48053 on tree, 7.2305316 best solution, best possible 0 (2951.49 seconds)
Cbc0010I After 610649 nodes, 48056 on tree, 7.2305316 best solution, best possible 0 (2952.27 seconds)
Cbc0010I After 610849 nodes, 48048 on tree, 7.2305316 best solution, best possible 0 (2952.98 seconds)
Cbc0010I After 611011 nodes, 48063 on tree, 7.2305316 best solution, best possible 0 (2953.68 seconds)
Cbc0010I After 611190 nodes, 48040 on tree, 7.2305316 best solution, best possible 0 (2954.39 seconds)
Cbc0010I After 611347 nodes, 48039 on tree, 7.2305316 best solution, best possible 0 (2955.10 seconds)
Cbc0010I After 611537 nodes, 48025 on tree, 7.2305316 best solution, best possible 0 (2955.81 seconds)
Cbc0010I After 611737 nodes, 48024 on tree, 7.2305316 best solution, best possible 0 (2956.52 seconds)
Cbc0010I After 611955 nodes, 47991 on tree, 7.2305316 best solution, best possible 0 (2957.23 seconds)
Cbc0010I After 612110 nodes, 47988 on tree, 7.2305316 best solution, best possible 0 (2957.93 seconds)
Cbc0010I After 612200 nodes, 47984 on tree, 7.2305316 best solution, best possible 0 (2958.64 seconds)
Cbc0010I After 612362 nodes, 47975 on tree, 7.2305316 best solution, best possible 0 (2959.35 seconds)
Cbc0010I After 612499 nodes, 47967 on tree, 7.2305316 best solution, best possible 0 (2960.06 seconds)
Cbc0010I After 612709 nodes, 47967 on tree, 7.2305316 best solution, best possible 0 (2960.76 seconds)
Cbc0010I After 612869 nodes, 47973 on tree, 7.2305316 best solution, best possible 0 (2961.47 seconds)
Cbc0010I After 613045 nodes, 47982 on tree, 7.2305316 best solution, best possible 0 (2962.18 seconds)
Cbc0010I After 613158 nodes, 48005 on tree, 7.2305316 best solution, best possible 0 (2962.89 seconds)
Cbc0010I After 613308 nodes, 48026 on tree, 7.2305316 best solution, best possible 0 (2963.60 seconds)
Cbc0010I After 613430 nodes, 48034 on tree, 7.2305316 best solution, best possible 0 (2964.31 seconds)
Cbc0010I After 613502 nodes, 48053 on tree, 7.2305316 best solution, best possible 0 (2965.02 seconds)
Cbc0010I After 613593 nodes, 48078 on tree, 7.2305316 best solution, best possible 0 (2965.74 seconds)
Cbc0010I After 613686 nodes, 48109 on tree, 7.2305316 best solution, best possible 0 (2966.45 seconds)
Cbc0010I After 613754 nodes, 48134 on tree, 7.2305316 best solution, best possible 0 (2967.16 seconds)
Cbc0010I After 613848 nodes, 48160 on tree, 7.2305316 best solution, best possible 0 (2967.88 seconds)
Cbc0010I After 613959 nodes, 48176 on tree, 7.2305316 best solution, best possible 0 (2968.59 seconds)
Cbc0010I After 614122 nodes, 48169 on tree, 7.2305316 best solution, best possible 0 (2969.29 seconds)
Cbc0010I After 614312 nodes, 48172 on tree, 7.2305316 best solution, best possible 0 (2970.00 seconds)
Cbc0010I After 614450 nodes, 48151 on tree, 7.2305316 best solution, best possible 0 (2970.71 seconds)
Cbc0010I After 614616 nodes, 48130 on tree, 7.2305316 best solution, best possible 0 (2971.48 seconds)
Cbc0010I After 614772 nodes, 48114 on tree, 7.2305316 best solution, best possible 0 (2972.19 seconds)
Cbc0010I After 614906 nodes, 48100 on tree, 7.2305316 best solution, best possible 0 (2972.89 seconds)
Cbc0010I After 615028 nodes, 48102 on tree, 7.2305316 best solution, best possible 0 (2973.60 seconds)
Cbc0010I After 615107 nodes, 48105 on tree, 7.2305316 best solution, best possible 0 (2974.31 seconds)
Cbc0010I After 615236 nodes, 48098 on tree, 7.2305316 best solution, best possible 0 (2975.02 seconds)
Cbc0010I After 615418 nodes, 48099 on tree, 7.2305316 best solution, best possible 0 (2975.73 seconds)
Cbc0010I After 615527 nodes, 48081 on tree, 7.2305316 best solution, best possible 0 (2976.44 seconds)
Cbc0010I After 615668 nodes, 48042 on tree, 7.2305316 best solution, best possible 0 (2977.14 seconds)
Cbc0010I After 615948 nodes, 48036 on tree, 7.2305316 best solution, best possible 0 (2977.85 seconds)
Cbc0010I After 616190 nodes, 48023 on tree, 7.2305316 best solution, best possible 0 (2978.64 seconds)
Cbc0010I After 616394 nodes, 48020 on tree, 7.2305316 best solution, best possible 0 (2979.35 seconds)
Cbc0010I After 616591 nodes, 48004 on tree, 7.2305316 best solution, best possible 0 (2980.06 seconds)
Cbc0010I After 616745 nodes, 47981 on tree, 7.2305316 best solution, best possible 0 (2980.81 seconds)
Cbc0010I After 616903 nodes, 47977 on tree, 7.2305316 best solution, best possible 0 (2981.54 seconds)
Cbc0010I After 617026 nodes, 47978 on tree, 7.2305316 best solution, best possible 0 (2982.25 seconds)
Cbc0010I After 617107 nodes, 48005 on tree, 7.2305316 best solution, best possible 0 (2982.97 seconds)
Cbc0010I After 617213 nodes, 48039 on tree, 7.2305316 best solution, best possible 0 (2983.68 seconds)
Cbc0010I After 617314 nodes, 48059 on tree, 7.2305316 best solution, best possible 0 (2984.39 seconds)
Cbc0010I After 617420 nodes, 48088 on tree, 7.2305316 best solution, best possible 0 (2985.10 seconds)
Cbc0010I After 617516 nodes, 48111 on tree, 7.2305316 best solution, best possible 0 (2985.89 seconds)
Cbc0010I After 617624 nodes, 48138 on tree, 7.2305316 best solution, best possible 0 (2986.59 seconds)
Cbc0010I After 617720 nodes, 48159 on tree, 7.2305316 best solution, best possible 0 (2987.31 seconds)
Cbc0010I After 617803 nodes, 48179 on tree, 7.2305316 best solution, best possible 0 (2988.02 seconds)
