Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Mar 30 2022
command line - -import /home/danilo/cbc-test-set/neos-5195221-niemur.mps.gz -timeM elapsed -seconds 10800 -knapsack off -solve -solu sol-group-root/neos-5195221-niemur.txt -quit (default strategy 1)
At line 1 NAME          neos-5195221-niemur
At line 2 ROWS
At line 42260 COLUMNS
At line 218851 RHS
At line 241578 BOUNDS
At line 251371 ENDATA
Problem neos-5195221-niemur has 42256 rows, 14546 columns and 176586 elements
Coin0008I neos-5195221-niemur read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 0 - 1.59147 seconds
Cgl0003I 1190 fixed, 0 tightened bounds, 10104 strengthened rows, 1794 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 3149 strengthened rows, 12 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 2452 strengthened rows, 658 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 283 strengthened rows, 122 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 51 strengthened rows, 2 substitutions
Cgl0003I 0 fixed, 0 tightened bounds, 33 strengthened rows, 0 substitutions
Cgl0004I processed model has 26019 rows, 8985 columns (4959 integer (4959 of which binary)) and 137492 elements
Coin3009W Conflict graph built in 0.022 seconds, density: 0.011%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0038I Initial state - 779 integers unsatisfied sum - 317.18
Cbc0038I Pass   1: (13.56 seconds) suminf.  135.00000 (589) obj. 0.015883 iterations 1739
Cbc0038I Pass   2: (16.90 seconds) suminf.   72.62500 (1090) obj. 0.0444033 iterations 1280
Cbc0038I Pass   3: (17.81 seconds) suminf.   71.00000 (947) obj. 0.0429651 iterations 254
Cbc0038I Pass   4: (18.35 seconds) suminf.   71.20930 (1214) obj. 0.0485435 iterations 131
Cbc0038I Pass   5: (19.44 seconds) suminf.   78.16667 (973) obj. 0.0434026 iterations 490
Cbc0038I Pass   6: (20.58 seconds) suminf.   73.08333 (949) obj. 0.0434026 iterations 456
Cbc0038I Pass   7: (20.71 seconds) suminf.   72.30556 (948) obj. 0.0434026 iterations 15
Cbc0038I Pass   8: (21.20 seconds) suminf.   71.00000 (947) obj. 0.0434026 iterations 123
Cbc0038I Pass   9: (21.75 seconds) suminf.   71.00000 (947) obj. 0.0434026 iterations 131
Cbc0038I Pass  10: (22.28 seconds) suminf.   71.80000 (1015) obj. 0.0468293 iterations 134
Cbc0038I Pass  11: (23.33 seconds) suminf.   78.80556 (972) obj. 0.0584826 iterations 520
Cbc0038I Pass  12: (24.48 seconds) suminf.   71.00000 (947) obj. 0.0584826 iterations 462
Cbc0038I Pass  13: (24.57 seconds) suminf.   71.00000 (947) obj. 0.0584826 iterations 2
Cbc0038I Pass  14: (24.97 seconds) suminf.   71.00000 (947) obj. 0.0584826 iterations 121
Cbc0038I Pass  15: (25.84 seconds) suminf.   79.02778 (974) obj. 0.0584826 iterations 434
Cbc0038I Pass  16: (27.09 seconds) suminf.   74.42105 (998) obj. 0.0596588 iterations 433
Cbc0038I Pass  17: (27.27 seconds) suminf.   72.67213 (1220) obj. 0.0600245 iterations 34
Cbc0038I Pass  18: (27.62 seconds) suminf.   71.09524 (1215) obj. 0.06019 iterations 81
Cbc0038I Pass  19: (28.01 seconds) suminf.   70.94737 (992) obj. 0.0596588 iterations 88
Cbc0038I Pass  20: (28.51 seconds) suminf.   70.94737 (992) obj. 0.0596588 iterations 119
Cbc0038I Pass  21: (29.45 seconds) suminf.   80.52778 (988) obj. 0.0611822 iterations 427
Cbc0038I Pass  22: (30.70 seconds) suminf.   70.94737 (992) obj. 0.0637212 iterations 460
Cbc0038I Pass  23: (30.81 seconds) suminf.   70.94737 (992) obj. 0.0637212 iterations 9
Cbc0038I Pass  24: (33.02 seconds) suminf.   86.50000 (173) obj. 0.0841469 iterations 604
Cbc0038I Pass  25: (34.04 seconds) suminf.   91.00000 (185) obj. 0.0897683 iterations 368
Cbc0038I Pass  26: (34.89 seconds) suminf.   85.50000 (171) obj. 0.0897683 iterations 330
Cbc0038I Pass  27: (35.37 seconds) suminf.   85.50000 (171) obj. 0.0897683 iterations 149
Cbc0038I Pass  28: (35.75 seconds) suminf.   84.50000 (169) obj. 0.0897683 iterations 136
Cbc0038I Pass  29: (36.09 seconds) suminf.   84.50000 (169) obj. 0.0897683 iterations 132
Cbc0038I Pass  30: (36.58 seconds) suminf.   84.50000 (169) obj. 0.0897683 iterations 138
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 3239 integers at bound fixed and 3662 continuous
Cbc0038I Mini branch and bound did not improve solution (36.68 seconds)
Cbc0038I After 36.69 seconds - Feasibility pump exiting - took 26.03 seconds
Cbc0031I 246 added rows had average density of 6.0731707
Cbc0013I At root node, 246 cuts changed objective from 0 to -4.7918385e-15 in 10 passes
Cbc0010I After 1162 nodes, 284 on tree, 0.017008355 best solution, best possible 0 (10090.18 seconds)
Cbc0010I After 1163 nodes, 283 on tree, 0.017008355 best solution, best possible 0 (10091.53 seconds)
Cbc0010I After 1164 nodes, 282 on tree, 0.017008355 best solution, best possible 0 (10108.22 seconds)
Cbc0010I After 1165 nodes, 281 on tree, 0.017008355 best solution, best possible 0 (10109.79 seconds)
Cbc0010I After 1166 nodes, 281 on tree, 0.017008355 best solution, best possible 0 (10132.79 seconds)
Cbc0010I After 1167 nodes, 282 on tree, 0.017008355 best solution, best possible 0 (10194.97 seconds)
Cbc0010I After 1168 nodes, 283 on tree, 0.017008355 best solution, best possible 0 (10226.65 seconds)
Cbc0010I After 1169 nodes, 284 on tree, 0.017008355 best solution, best possible 0 (10311.55 seconds)
Cbc0010I After 1170 nodes, 285 on tree, 0.017008355 best solution, best possible 0 (10379.35 seconds)
Cbc0010I After 1171 nodes, 285 on tree, 0.017008355 best solution, best possible 0 (10399.84 seconds)
Cbc0010I After 1172 nodes, 285 on tree, 0.017008355 best solution, best possible 0 (10403.68 seconds)
Cbc0010I After 1173 nodes, 286 on tree, 0.017008355 best solution, best possible 0 (10457.71 seconds)
Cbc0010I After 1174 nodes, 287 on tree, 0.017008355 best solution, best possible 0 (10460.22 seconds)
Cbc0010I After 1175 nodes, 288 on tree, 0.017008355 best solution, best possible 0 (10462.97 seconds)
Cbc0010I After 1176 nodes, 289 on tree, 0.017008355 best solution, best possible 0 (10466.47 seconds)
Cbc0010I After 1177 nodes, 290 on tree, 0.017008355 best solution, best possible 0 (10468.81 seconds)
Cbc0010I After 1178 nodes, 291 on tree, 0.017008355 best solution, best possible 0 (10504.43 seconds)
Cbc0010I After 1179 nodes, 292 on tree, 0.017008355 best solution, best possible 0 (10509.08 seconds)
Cbc0010I After 1180 nodes, 293 on tree, 0.017008355 best solution, best possible 0 (10514.45 seconds)
Cbc0010I After 1181 nodes, 294 on tree, 0.017008355 best solution, best possible 0 (10516.04 seconds)
Cbc0010I After 1182 nodes, 295 on tree, 0.017008355 best solution, best possible 0 (10522.22 seconds)
Cbc0010I After 1183 nodes, 296 on tree, 0.017008355 best solution, best possible 0 (10537.69 seconds)
Cbc0010I After 1184 nodes, 297 on tree, 0.017008355 best solution, best possible 0 (10540.43 seconds)
Cbc0010I After 1185 nodes, 297 on tree, 0.017008355 best solution, best possible 0 (10541.81 seconds)
Cbc0010I After 1186 nodes, 297 on tree, 0.017008355 best solution, best possible 0 (10547.71 seconds)
Cbc0010I After 1187 nodes, 298 on tree, 0.017008355 best solution, best possible 0 (10549.62 seconds)
Cbc0010I After 1188 nodes, 299 on tree, 0.017008355 best solution, best possible 0 (10561.22 seconds)
Cbc0010I After 1189 nodes, 299 on tree, 0.017008355 best solution, best possible 0 (10565.87 seconds)
Cbc0010I After 1190 nodes, 298 on tree, 0.017008355 best solution, best possible 0 (10566.70 seconds)
Cbc0010I After 1192 nodes, 296 on tree, 0.017008355 best solution, best possible 0 (10568.12 seconds)
Cbc0010I After 1193 nodes, 296 on tree, 0.017008355 best solution, best possible 0 (10571.15 seconds)
Cbc0010I After 1194 nodes, 297 on tree, 0.017008355 best solution, best possible 0 (10580.20 seconds)
Cbc0010I After 1195 nodes, 298 on tree, 0.017008355 best solution, best possible 0 (10581.78 seconds)
Cbc0010I After 1196 nodes, 299 on tree, 0.017008355 best solution, best possible 0 (10583.37 seconds)
Cbc0010I After 1197 nodes, 299 on tree, 0.017008355 best solution, best possible 0 (10587.30 seconds)
Cbc0010I After 1198 nodes, 298 on tree, 0.017008355 best solution, best possible 0 (10588.03 seconds)
Cbc0010I After 1200 nodes, 296 on tree, 0.017008355 best solution, best possible 0 (10588.73 seconds)
Cbc0010I After 1201 nodes, 295 on tree, 0.017008355 best solution, best possible 0 (10589.66 seconds)
Cbc0010I After 1202 nodes, 294 on tree, 0.017008355 best solution, best possible 0 (10594.38 seconds)
Cbc0010I After 1203 nodes, 293 on tree, 0.017008355 best solution, best possible 0 (10596.69 seconds)
Cbc0010I After 1204 nodes, 293 on tree, 0.017008355 best solution, best possible 0 (10600.72 seconds)
Cbc0010I After 1205 nodes, 294 on tree, 0.017008355 best solution, best possible 0 (10603.04 seconds)
Cbc0010I After 1206 nodes, 295 on tree, 0.017008355 best solution, best possible 0 (10612.72 seconds)
Cbc0010I After 1207 nodes, 296 on tree, 0.017008355 best solution, best possible 0 (10614.53 seconds)
Cbc0010I After 1208 nodes, 297 on tree, 0.017008355 best solution, best possible 0 (10616.12 seconds)
Cbc0010I After 1209 nodes, 298 on tree, 0.017008355 best solution, best possible 0 (10623.89 seconds)
Cbc0010I After 1210 nodes, 299 on tree, 0.017008355 best solution, best possible 0 (10626.42 seconds)
Cbc0010I After 1211 nodes, 300 on tree, 0.017008355 best solution, best possible 0 (10637.28 seconds)
Cbc0010I After 1212 nodes, 301 on tree, 0.017008355 best solution, best possible 0 (10638.98 seconds)
Cbc0010I After 1214 nodes, 301 on tree, 0.017008355 best solution, best possible 0 (10674.57 seconds)
Cbc0010I After 1215 nodes, 302 on tree, 0.017008355 best solution, best possible 0 (10686.11 seconds)
Cbc0010I After 1216 nodes, 303 on tree, 0.017008355 best solution, best possible 0 (10688.35 seconds)
Cbc0010I After 1217 nodes, 303 on tree, 0.017008355 best solution, best possible 0 (10700.14 seconds)
Cbc0010I After 1218 nodes, 302 on tree, 0.017008355 best solution, best possible 0 (10703.51 seconds)
Cbc0010I After 1219 nodes, 302 on tree, 0.017008355 best solution, best possible 0 (10709.93 seconds)
Cbc0010I After 1220 nodes, 302 on tree, 0.017008355 best solution, best possible 0 (10728.28 seconds)
Cbc0010I After 1221 nodes, 301 on tree, 0.017008355 best solution, best possible 0 (10731.68 seconds)
Cbc0010I After 1222 nodes, 300 on tree, 0.017008355 best solution, best possible 0 (10736.73 seconds)
Cbc0010I After 1223 nodes, 300 on tree, 0.017008355 best solution, best possible 0 (10750.47 seconds)
Cbc0010I After 1224 nodes, 301 on tree, 0.017008355 best solution, best possible 0 (10771.39 seconds)
Cbc0010I After 1225 nodes, 302 on tree, 0.017008355 best solution, best possible 0 (10786.30 seconds)
Cbc0010I After 1226 nodes, 303 on tree, 0.017008355 best solution, best possible 0 (10796.44 seconds)
Cbc0020I Exiting on maximum time
Cbc0005I Partial search - best objective 0.017008355 (best possible 0), took 2523131 iterations and 1227 nodes (10803.76 seconds)
Cbc0032I Strong branching done 15308 times (1117405 iterations), fathomed 11 nodes and fixed 303 variables
Cbc0035I Maximum depth 100, 746 variables fixed on reduced cost
Cuts at root node changed objective from 0 to 0
Probing was tried 361 times and created 13734 cuts of which 0 were active after adding rounds of cuts (14.201 seconds)
Gomory was tried 352 times and created 12996 cuts of which 0 were active after adding rounds of cuts (262.658 seconds)
liftKnapsack was tried 10 times and created 5 cuts of which 0 were active after adding rounds of cuts (12.3176 seconds)
Clique was tried 10 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.800364 seconds)
OddWheel was tried 352 times and created 8511 cuts of which 0 were active after adding rounds of cuts (237.526 seconds)
MixedIntegerRounding2 was tried 352 times and created 209405 cuts of which 0 were active after adding rounds of cuts (38.8879 seconds)
FlowCover was tried 10 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.243977 seconds)
TwoMirCuts was tried 10 times and created 5474 cuts of which 0 were active after adding rounds of cuts (13.3971 seconds)
ZeroHalf was tried 10 times and created 459 cuts of which 0 were active after adding rounds of cuts (13.1266 seconds)

Result - Stopped on time limit
Objective value:                0.0170083546
Lower bound:                    0
Gap:                            inf
Enumerated nodes:               1227
Total iterations:               2523131
Time (CPU seconds):             10752.6
Time (Wallclock seconds):       10804.5
Total time (CPU seconds):       10753   (Wallclock seconds):       10804.8
