Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/neos5.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/neos5.txt -quit (default strategy 1)
At line 1 NAME          neos5
At line 2 ROWS
At line 67 COLUMNS
At line 1141 RHS
At line 1174 BOUNDS
At line 1238 ENDATA
Problem neos5 has 63 rows, 63 columns and 2016 elements
Coin0008I neos5 read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 13 - 0.007764 seconds
Cgl0004I processed model has 63 rows, 63 columns (53 integer (53 of which binary)) and 2016 elements
Coin3009W Conflict graph built in 0.000 seconds, density: 0.662%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0038I Initial state - 35 integers unsatisfied sum - 12.75
Cbc0038I Pass   1: suminf.    1.50000 (3) obj. 18.5 iterations 96
Cbc0038I Pass   2: suminf.    1.50000 (3) obj. 18.5 iterations 0
Cbc0038I Solution found of 20
Cbc0038I Relaxing continuous gives 19.5
Cbc0038I Before mini branch and bound, 13 integers at bound fixed and 1 continuous
Cbc0038I Full problem 63 rows 63 columns, reduced to 63 rows 49 columns
Cbc0038I Mini branch and bound improved solution from 19.5 to 15.5 (0.39 seconds)
Cbc0038I Round again with cutoff of 15.2499
Cbc0038I Pass   3: suminf.    3.00018 (13) obj. 15.2499 iterations 18
Cbc0038I Pass   4: suminf.    1.00000 (4) obj. 15.2499 iterations 19
Cbc0038I Pass   5: suminf.    0.75009 (4) obj. 15.2499 iterations 12
Cbc0038I Pass   6: suminf.    1.00036 (4) obj. 15.2499 iterations 10
Cbc0038I Pass   7: suminf.    0.75018 (4) obj. 15.2499 iterations 7
Cbc0038I Pass   8: suminf.    1.24973 (4) obj. 15.2499 iterations 22
Cbc0038I Pass   9: suminf.    0.87514 (3) obj. 15.2499 iterations 3
Cbc0038I Pass  10: suminf.    1.25009 (5) obj. 15.2499 iterations 14
Cbc0038I Pass  11: suminf.    1.24973 (6) obj. 15.2499 iterations 21
Cbc0038I Pass  12: suminf.    0.75009 (4) obj. 15.2499 iterations 14
Cbc0038I Pass  13: suminf.    1.00036 (4) obj. 15.2499 iterations 10
Cbc0038I Pass  14: suminf.    0.75018 (4) obj. 15.2499 iterations 7
Cbc0038I Pass  15: suminf.    1.24973 (4) obj. 15.2499 iterations 26
Cbc0038I Pass  16: suminf.    0.87514 (3) obj. 15.2499 iterations 4
Cbc0038I Pass  17: suminf.    1.25009 (5) obj. 15.2499 iterations 14
Cbc0038I Pass  18: suminf.    1.24973 (6) obj. 15.2499 iterations 22
Cbc0038I Pass  19: suminf.    0.75009 (4) obj. 15.2499 iterations 14
Cbc0038I Pass  20: suminf.    1.00036 (4) obj. 15.2499 iterations 10
Cbc0038I Pass  21: suminf.    0.75018 (4) obj. 15.2499 iterations 7
Cbc0038I Pass  22: suminf.    1.24973 (4) obj. 15.2499 iterations 22
Cbc0038I Pass  23: suminf.    0.87514 (3) obj. 15.2499 iterations 3
Cbc0038I Pass  24: suminf.    1.25009 (5) obj. 15.2499 iterations 14
Cbc0038I Pass  25: suminf.    1.24973 (6) obj. 15.2499 iterations 21
Cbc0038I Pass  26: suminf.    0.75009 (4) obj. 15.2499 iterations 14
Cbc0038I Pass  27: suminf.    1.00036 (4) obj. 15.2499 iterations 10
Cbc0038I Pass  28: suminf.    0.75018 (4) obj. 15.2499 iterations 7
Cbc0038I Pass  29: suminf.    1.24973 (4) obj. 15.2499 iterations 23
Cbc0038I Pass  30: suminf.    0.87514 (3) obj. 15.2499 iterations 4
Cbc0038I Pass  31: suminf.    1.25009 (5) obj. 15.2499 iterations 14
Cbc0038I Pass  32: suminf.    1.24973 (6) obj. 15.2499 iterations 22
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 13 integers at bound fixed and 4 continuous
Cbc0038I Full problem 63 rows 63 columns, reduced to 63 rows 46 columns
Cbc0038I Mini branch and bound did not improve solution (0.80 seconds)
Cbc0038I After 0.80 seconds - Feasibility pump exiting with objective of 15.5 - took 0.79 seconds
Cbc0012I Integer solution of 15.5 found by feasibility pump after 0 iterations and 0 nodes (0.80 seconds)
Cbc0038I Full problem 63 rows 63 columns, reduced to 63 rows 46 columns
Cbc0031I 11 added rows had average density of 63
Cbc0013I At root node, 11 cuts changed objective from 13 to 13.643387 in 100 passes
Cbc0014I Cut generator 0 (Probing) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.079 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 2414 row cuts average 63.0 elements, 0 column cuts (0 active)  in 0.502 seconds - new frequency is -100
Cbc0014I Cut generator 2 (Knapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.121 seconds - new frequency is -100
Cbc0014I Cut generator 3 (liftKnapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 2.074 seconds - new frequency is -100
Cbc0014I Cut generator 4 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100
Cbc0014I Cut generator 5 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100
Cbc0014I Cut generator 6 (MixedIntegerRounding2) - 18 row cuts average 62.5 elements, 0 column cuts (0 active)  in 0.349 seconds - new frequency is -100
Cbc0014I Cut generator 7 (FlowCover) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.115 seconds - new frequency is -100
Cbc0010I After 0 nodes, 1 on tree, 15.5 best solution, best possible 13.643387 (5.98 seconds)
Cbc0010I After 1044992 nodes, 220547 on tree, 15 best solution, best possible 14.5 (1889.53 seconds)
Cbc0010I After 1045220 nodes, 220575 on tree, 15 best solution, best possible 14.5 (1890.26 seconds)
Cbc0010I After 1045522 nodes, 220581 on tree, 15 best solution, best possible 14.5 (1890.99 seconds)
Cbc0010I After 1045884 nodes, 220558 on tree, 15 best solution, best possible 14.5 (1891.72 seconds)
Cbc0010I After 1046228 nodes, 220585 on tree, 15 best solution, best possible 14.5 (1892.44 seconds)
Cbc0010I After 1046709 nodes, 220424 on tree, 15 best solution, best possible 14.5 (1893.17 seconds)
Cbc0010I After 1047054 nodes, 220324 on tree, 15 best solution, best possible 14.5 (1893.90 seconds)
Cbc0010I After 1047304 nodes, 220274 on tree, 15 best solution, best possible 14.5 (1894.62 seconds)
Cbc0010I After 1047546 nodes, 220245 on tree, 15 best solution, best possible 14.5 (1895.35 seconds)
Cbc0010I After 1047800 nodes, 220315 on tree, 15 best solution, best possible 14.5 (1896.08 seconds)
Cbc0010I After 1048034 nodes, 220365 on tree, 15 best solution, best possible 14.5 (1896.81 seconds)
Cbc0010I After 1048454 nodes, 220191 on tree, 15 best solution, best possible 14.5 (1897.54 seconds)
Cbc0010I After 1048749 nodes, 220032 on tree, 15 best solution, best possible 14.5 (1898.26 seconds)
Cbc0010I After 1049009 nodes, 219890 on tree, 15 best solution, best possible 14.5 (1898.99 seconds)
Cbc0010I After 1049179 nodes, 219946 on tree, 15 best solution, best possible 14.5 (1899.72 seconds)
Cbc0010I After 1049447 nodes, 220046 on tree, 15 best solution, best possible 14.5 (1900.45 seconds)
Cbc0010I After 1049814 nodes, 220144 on tree, 15 best solution, best possible 14.5 (1901.17 seconds)
Cbc0010I After 1050165 nodes, 220208 on tree, 15 best solution, best possible 14.5 (1901.90 seconds)
Cbc0010I After 1050600 nodes, 220233 on tree, 15 best solution, best possible 14.5 (1902.63 seconds)
Cbc0010I After 1051042 nodes, 220058 on tree, 15 best solution, best possible 14.5 (1903.36 seconds)
Cbc0010I After 1051359 nodes, 220122 on tree, 15 best solution, best possible 14.5 (1904.08 seconds)
Cbc0010I After 1051763 nodes, 220271 on tree, 15 best solution, best possible 14.5 (1904.81 seconds)
Cbc0010I After 1052086 nodes, 220321 on tree, 15 best solution, best possible 14.5 (1905.53 seconds)
Cbc0010I After 1052468 nodes, 220128 on tree, 15 best solution, best possible 14.5 (1906.26 seconds)
Cbc0010I After 1052808 nodes, 219927 on tree, 15 best solution, best possible 14.5 (1906.99 seconds)
Cbc0010I After 1053038 nodes, 219807 on tree, 15 best solution, best possible 14.5 (1907.71 seconds)
Cbc0010I After 1053236 nodes, 219818 on tree, 15 best solution, best possible 14.5 (1908.44 seconds)
Cbc0010I After 1053559 nodes, 219915 on tree, 15 best solution, best possible 14.5 (1909.16 seconds)
Cbc0010I After 1054000 nodes, 220069 on tree, 15 best solution, best possible 14.5 (1909.97 seconds)
Cbc0010I After 1054503 nodes, 220133 on tree, 15 best solution, best possible 14.5 (1910.69 seconds)
Cbc0010I After 1054935 nodes, 220261 on tree, 15 best solution, best possible 14.5 (1911.42 seconds)
Cbc0010I After 1055357 nodes, 220361 on tree, 15 best solution, best possible 14.5 (1912.15 seconds)
Cbc0010I After 1055718 nodes, 220204 on tree, 15 best solution, best possible 14.5 (1912.87 seconds)
Cbc0010I After 1056000 nodes, 220047 on tree, 15 best solution, best possible 14.5 (1913.67 seconds)
Cbc0010I After 1056439 nodes, 219883 on tree, 15 best solution, best possible 14.5 (1914.39 seconds)
Cbc0010I After 1056734 nodes, 219696 on tree, 15 best solution, best possible 14.5 (1915.12 seconds)
Cbc0010I After 1057000 nodes, 219517 on tree, 15 best solution, best possible 14.5 (1915.85 seconds)
Cbc0010I After 1057184 nodes, 219551 on tree, 15 best solution, best possible 14.5 (1916.57 seconds)
Cbc0010I After 1057491 nodes, 219671 on tree, 15 best solution, best possible 14.5 (1917.30 seconds)
Cbc0010I After 1057833 nodes, 219771 on tree, 15 best solution, best possible 14.5 (1918.03 seconds)
Cbc0010I After 1058227 nodes, 219866 on tree, 15 best solution, best possible 14.5 (1918.76 seconds)
Cbc0010I After 1058656 nodes, 219902 on tree, 15 best solution, best possible 14.5 (1919.48 seconds)
Cbc0010I After 1059024 nodes, 219787 on tree, 15 best solution, best possible 14.5 (1920.21 seconds)
Cbc0010I After 1059354 nodes, 219568 on tree, 15 best solution, best possible 14.5 (1920.94 seconds)
Cbc0010I After 1059632 nodes, 219601 on tree, 15 best solution, best possible 14.5 (1921.67 seconds)
Cbc0010I After 1059914 nodes, 219698 on tree, 15 best solution, best possible 14.5 (1922.39 seconds)
Cbc0010I After 1060273 nodes, 219628 on tree, 15 best solution, best possible 14.5 (1923.12 seconds)
Cbc0010I After 1060570 nodes, 219407 on tree, 15 best solution, best possible 14.5 (1923.85 seconds)
Cbc0010I After 1060883 nodes, 219188 on tree, 15 best solution, best possible 14.5 (1924.57 seconds)
Cbc0010I After 1061110 nodes, 219151 on tree, 15 best solution, best possible 14.5 (1925.30 seconds)
Cbc0010I After 1061294 nodes, 219226 on tree, 15 best solution, best possible 14.5 (1926.03 seconds)
Cbc0010I After 1061535 nodes, 219314 on tree, 15 best solution, best possible 14.5 (1926.76 seconds)
Cbc0010I After 1061867 nodes, 219431 on tree, 15 best solution, best possible 14.5 (1927.48 seconds)
Cbc0010I After 1062279 nodes, 219495 on tree, 15 best solution, best possible 14.5 (1928.21 seconds)
Cbc0010I After 1062683 nodes, 219546 on tree, 15 best solution, best possible 14.5 (1928.94 seconds)
Cbc0010I After 1063023 nodes, 219668 on tree, 15 best solution, best possible 14.5 (1929.66 seconds)
Cbc0010I After 1063378 nodes, 219777 on tree, 15 best solution, best possible 14.5 (1930.39 seconds)
Cbc0010I After 1063694 nodes, 219893 on tree, 15 best solution, best possible 14.5 (1931.11 seconds)
Cbc0010I After 1064000 nodes, 219999 on tree, 15 best solution, best possible 14.5 (1931.84 seconds)
Cbc0010I After 1064486 nodes, 219762 on tree, 15 best solution, best possible 14.5 (1932.57 seconds)
Cbc0010I After 1064817 nodes, 219513 on tree, 15 best solution, best possible 14.5 (1933.29 seconds)
Cbc0010I After 1065060 nodes, 219379 on tree, 15 best solution, best possible 14.5 (1934.02 seconds)
Cbc0010I After 1065231 nodes, 219430 on tree, 15 best solution, best possible 14.5 (1934.75 seconds)
Cbc0010I After 1065516 nodes, 219540 on tree, 15 best solution, best possible 14.5 (1935.48 seconds)
Cbc0010I After 1065810 nodes, 219675 on tree, 15 best solution, best possible 14.5 (1936.20 seconds)
Cbc0010I After 1066116 nodes, 219764 on tree, 15 best solution, best possible 14.5 (1936.93 seconds)
Cbc0010I After 1066552 nodes, 219833 on tree, 15 best solution, best possible 14.5 (1937.65 seconds)
Cbc0010I After 1066929 nodes, 219866 on tree, 15 best solution, best possible 14.5 (1938.39 seconds)
Cbc0010I After 1067312 nodes, 219704 on tree, 15 best solution, best possible 14.5 (1939.11 seconds)
Cbc0010I After 1067629 nodes, 219550 on tree, 15 best solution, best possible 14.5 (1939.84 seconds)
Cbc0010I After 1067938 nodes, 219388 on tree, 15 best solution, best possible 14.5 (1940.57 seconds)
Cbc0010I After 1068276 nodes, 219217 on tree, 15 best solution, best possible 14.5 (1941.30 seconds)
Cbc0010I After 1068615 nodes, 218981 on tree, 15 best solution, best possible 14.5 (1942.02 seconds)
Cbc0010I After 1068973 nodes, 218688 on tree, 15 best solution, best possible 14.5 (1942.75 seconds)
Cbc0010I After 1069143 nodes, 218725 on tree, 15 best solution, best possible 14.5 (1943.47 seconds)
Cbc0010I After 1069382 nodes, 218815 on tree, 15 best solution, best possible 14.5 (1944.20 seconds)
Cbc0010I After 1069628 nodes, 218911 on tree, 15 best solution, best possible 14.5 (1944.92 seconds)
Cbc0010I After 1069935 nodes, 219036 on tree, 15 best solution, best possible 14.5 (1945.65 seconds)
Cbc0010I After 1070256 nodes, 219084 on tree, 15 best solution, best possible 14.5 (1946.38 seconds)
Cbc0010I After 1070630 nodes, 219025 on tree, 15 best solution, best possible 14.5 (1947.10 seconds)
Cbc0010I After 1071001 nodes, 218875 on tree, 15 best solution, best possible 14.5 (1947.83 seconds)
Cbc0010I After 1071329 nodes, 218700 on tree, 15 best solution, best possible 14.5 (1948.56 seconds)
Cbc0010I After 1071695 nodes, 218621 on tree, 15 best solution, best possible 14.5 (1949.29 seconds)
Cbc0010I After 1072000 nodes, 218644 on tree, 15 best solution, best possible 14.5 (1950.01 seconds)
Cbc0010I After 1072444 nodes, 218390 on tree, 15 best solution, best possible 14.5 (1950.74 seconds)
Cbc0010I After 1072785 nodes, 218154 on tree, 15 best solution, best possible 14.5 (1951.46 seconds)
Cbc0010I After 1073015 nodes, 218065 on tree, 15 best solution, best possible 14.5 (1952.19 seconds)
Cbc0010I After 1073163 nodes, 218119 on tree, 15 best solution, best possible 14.5 (1952.92 seconds)
Cbc0010I After 1073386 nodes, 218197 on tree, 15 best solution, best possible 14.5 (1953.65 seconds)
Cbc0010I After 1073745 nodes, 218333 on tree, 15 best solution, best possible 14.5 (1954.37 seconds)
Cbc0010I After 1074118 nodes, 218388 on tree, 15 best solution, best possible 14.5 (1955.10 seconds)
Cbc0010I After 1074635 nodes, 218373 on tree, 15 best solution, best possible 14.5 (1955.82 seconds)
Cbc0010I After 1075084 nodes, 218369 on tree, 15 best solution, best possible 14.5 (1956.55 seconds)
Cbc0010I After 1075487 nodes, 218414 on tree, 15 best solution, best possible 14.5 (1957.27 seconds)
Cbc0010I After 1075883 nodes, 218516 on tree, 15 best solution, best possible 14.5 (1958.00 seconds)
Cbc0010I After 1076266 nodes, 218466 on tree, 15 best solution, best possible 14.5 (1958.72 seconds)
Cbc0010I After 1076601 nodes, 218326 on tree, 15 best solution, best possible 14.5 (1959.45 seconds)
Cbc0010I After 1076886 nodes, 218356 on tree, 15 best solution, best possible 14.5 (1960.18 seconds)
Cbc0010I After 1077132 nodes, 218377 on tree, 15 best solution, best possible 14.5 (1960.91 seconds)
Cbc0010I After 1077431 nodes, 218373 on tree, 15 best solution, best possible 14.5 (1961.63 seconds)
Cbc0010I After 1077857 nodes, 218487 on tree, 15 best solution, best possible 14.5 (1962.36 seconds)
Cbc0010I After 1078263 nodes, 218511 on tree, 15 best solution, best possible 14.5 (1963.08 seconds)
Cbc0010I After 1078723 nodes, 218634 on tree, 15 best solution, best possible 14.5 (1963.81 seconds)
Cbc0010I After 1079178 nodes, 218802 on tree, 15 best solution, best possible 14.5 (1964.53 seconds)
Cbc0010I After 1079534 nodes, 218800 on tree, 15 best solution, best possible 14.5 (1965.26 seconds)
Cbc0010I After 1079900 nodes, 218716 on tree, 15 best solution, best possible 14.5 (1965.99 seconds)
Cbc0010I After 1080298 nodes, 218623 on tree, 15 best solution, best possible 14.5 (1966.71 seconds)
Cbc0010I After 1080657 nodes, 218643 on tree, 15 best solution, best possible 14.5 (1967.44 seconds)
Cbc0010I After 1081000 nodes, 218678 on tree, 15 best solution, best possible 14.5 (1968.17 seconds)
Cbc0010I After 1081359 nodes, 218780 on tree, 15 best solution, best possible 14.5 (1968.90 seconds)
Cbc0010I After 1081818 nodes, 218940 on tree, 15 best solution, best possible 14.5 (1969.63 seconds)
Cbc0010I After 1082255 nodes, 219041 on tree, 15 best solution, best possible 14.5 (1970.35 seconds)
Cbc0010I After 1082760 nodes, 219023 on tree, 15 best solution, best possible 14.5 (1971.08 seconds)
Cbc0010I After 1083162 nodes, 219057 on tree, 15 best solution, best possible 14.5 (1971.81 seconds)
Cbc0010I After 1083582 nodes, 219127 on tree, 15 best solution, best possible 14.5 (1972.53 seconds)
Cbc0010I After 1083969 nodes, 219230 on tree, 15 best solution, best possible 14.5 (1973.26 seconds)
Cbc0010I After 1084335 nodes, 219144 on tree, 15 best solution, best possible 14.5 (1973.98 seconds)
Cbc0010I After 1084599 nodes, 219194 on tree, 15 best solution, best possible 14.5 (1974.71 seconds)
Cbc0010I After 1084920 nodes, 219244 on tree, 15 best solution, best possible 14.5 (1975.44 seconds)
Cbc0010I After 1085241 nodes, 219348 on tree, 15 best solution, best possible 14.5 (1976.16 seconds)
Cbc0010I After 1085701 nodes, 219541 on tree, 15 best solution, best possible 14.5 (1976.89 seconds)
Cbc0010I After 1086110 nodes, 219679 on tree, 15 best solution, best possible 14.5 (1977.61 seconds)
Cbc0010I After 1086606 nodes, 219750 on tree, 15 best solution, best possible 14.5 (1978.34 seconds)
Cbc0010I After 1087058 nodes, 219743 on tree, 15 best solution, best possible 14.5 (1979.06 seconds)
Cbc0010I After 1087493 nodes, 219919 on tree, 15 best solution, best possible 14.5 (1979.79 seconds)
Cbc0010I After 1087884 nodes, 219908 on tree, 15 best solution, best possible 14.5 (1980.51 seconds)
Cbc0010I After 1088269 nodes, 219787 on tree, 15 best solution, best possible 14.5 (1981.24 seconds)
Cbc0010I After 1088623 nodes, 219820 on tree, 15 best solution, best possible 14.5 (1981.97 seconds)
Cbc0010I After 1088935 nodes, 219867 on tree, 15 best solution, best possible 14.5 (1982.70 seconds)
Cbc0010I After 1089261 nodes, 219978 on tree, 15 best solution, best possible 14.5 (1983.42 seconds)
Cbc0010I After 1089645 nodes, 220056 on tree, 15 best solution, best possible 14.5 (1984.15 seconds)
Cbc0010I After 1090043 nodes, 220170 on tree, 15 best solution, best possible 14.5 (1984.87 seconds)
Cbc0010I After 1090572 nodes, 220120 on tree, 15 best solution, best possible 14.5 (1985.59 seconds)
Cbc0010I After 1090995 nodes, 220219 on tree, 15 best solution, best possible 14.5 (1986.32 seconds)
Cbc0010I After 1091421 nodes, 220330 on tree, 15 best solution, best possible 14.5 (1987.05 seconds)
Cbc0010I After 1091870 nodes, 220200 on tree, 15 best solution, best possible 14.5 (1987.77 seconds)
Cbc0010I After 1092285 nodes, 220104 on tree, 15 best solution, best possible 14.5 (1988.50 seconds)
Cbc0010I After 1092615 nodes, 220153 on tree, 15 best solution, best possible 14.5 (1989.22 seconds)
Cbc0010I After 1092981 nodes, 220190 on tree, 15 best solution, best possible 14.5 (1989.95 seconds)
Cbc0010I After 1093251 nodes, 220278 on tree, 15 best solution, best possible 14.5 (1990.67 seconds)
Cbc0010I After 1093704 nodes, 220448 on tree, 15 best solution, best possible 14.5 (1991.40 seconds)
Cbc0010I After 1094095 nodes, 220544 on tree, 15 best solution, best possible 14.5 (1992.12 seconds)
Cbc0010I After 1094639 nodes, 220592 on tree, 15 best solution, best possible 14.5 (1992.85 seconds)
Cbc0010I After 1095033 nodes, 220678 on tree, 15 best solution, best possible 14.5 (1993.57 seconds)
Cbc0010I After 1095391 nodes, 220689 on tree, 15 best solution, best possible 14.5 (1994.30 seconds)
Cbc0010I After 1095755 nodes, 220700 on tree, 15 best solution, best possible 14.5 (1995.02 seconds)
Cbc0010I After 1096153 nodes, 220697 on tree, 15 best solution, best possible 14.5 (1995.75 seconds)
Cbc0010I After 1096503 nodes, 220682 on tree, 15 best solution, best possible 14.5 (1996.48 seconds)
Cbc0010I After 1096818 nodes, 220726 on tree, 15 best solution, best possible 14.5 (1997.20 seconds)
Cbc0010I After 1097036 nodes, 220766 on tree, 15 best solution, best possible 14.5 (1997.93 seconds)
Cbc0010I After 1097405 nodes, 220882 on tree, 15 best solution, best possible 14.5 (1998.66 seconds)
Cbc0010I After 1097844 nodes, 221025 on tree, 15 best solution, best possible 14.5 (1999.38 seconds)
Cbc0010I After 1098283 nodes, 221108 on tree, 15 best solution, best possible 14.5 (2000.11 seconds)
Cbc0010I After 1098645 nodes, 221099 on tree, 15 best solution, best possible 14.5 (2000.84 seconds)
Cbc0010I After 1099073 nodes, 221223 on tree, 15 best solution, best possible 14.5 (2001.56 seconds)
Cbc0010I After 1099563 nodes, 221369 on tree, 15 best solution, best possible 14.5 (2002.29 seconds)
Cbc0010I After 1100000 nodes, 221459 on tree, 15 best solution, best possible 14.5 (2003.04 seconds)
Cbc0010I After 1100444 nodes, 221384 on tree, 15 best solution, best possible 14.5 (2003.76 seconds)
Cbc0010I After 1100786 nodes, 221442 on tree, 15 best solution, best possible 14.5 (2004.49 seconds)
Cbc0010I After 1101073 nodes, 221489 on tree, 15 best solution, best possible 14.5 (2005.22 seconds)
Cbc0010I After 1101536 nodes, 221689 on tree, 15 best solution, best possible 14.5 (2005.95 seconds)
Cbc0010I After 1101983 nodes, 221855 on tree, 15 best solution, best possible 14.5 (2006.67 seconds)
Cbc0010I After 1102419 nodes, 221903 on tree, 15 best solution, best possible 14.5 (2007.39 seconds)
Cbc0010I After 1102869 nodes, 221903 on tree, 15 best solution, best possible 14.5 (2008.12 seconds)
Cbc0010I After 1103220 nodes, 221960 on tree, 15 best solution, best possible 14.5 (2008.84 seconds)
Cbc0010I After 1103603 nodes, 222018 on tree, 15 best solution, best possible 14.5 (2009.57 seconds)
Cbc0010I After 1104000 nodes, 222118 on tree, 15 best solution, best possible 14.5 (2010.37 seconds)
Cbc0010I After 1104411 nodes, 222044 on tree, 15 best solution, best possible 14.5 (2011.09 seconds)
Cbc0010I After 1104712 nodes, 222072 on tree, 15 best solution, best possible 14.5 (2011.81 seconds)
Cbc0010I After 1104998 nodes, 222109 on tree, 15 best solution, best possible 14.5 (2012.54 seconds)
Cbc0010I After 1105219 nodes, 222181 on tree, 15 best solution, best possible 14.5 (2013.27 seconds)
Cbc0010I After 1105643 nodes, 222344 on tree, 15 best solution, best possible 14.5 (2013.99 seconds)
Cbc0010I After 1106037 nodes, 222489 on tree, 15 best solution, best possible 14.5 (2014.72 seconds)
Cbc0010I After 1106531 nodes, 222508 on tree, 15 best solution, best possible 14.5 (2015.44 seconds)
Cbc0010I After 1106994 nodes, 222574 on tree, 15 best solution, best possible 14.5 (2016.17 seconds)
Cbc0010I After 1107445 nodes, 222576 on tree, 15 best solution, best possible 14.5 (2016.89 seconds)
Cbc0010I After 1107842 nodes, 222615 on tree, 15 best solution, best possible 14.5 (2017.62 seconds)
Cbc0010I After 1108290 nodes, 222586 on tree, 15 best solution, best possible 14.5 (2018.35 seconds)
Cbc0010I After 1108614 nodes, 222595 on tree, 15 best solution, best possible 14.5 (2019.07 seconds)
Cbc0010I After 1108878 nodes, 222635 on tree, 15 best solution, best possible 14.5 (2019.80 seconds)
Cbc0010I After 1109121 nodes, 222673 on tree, 15 best solution, best possible 14.5 (2020.52 seconds)
Cbc0010I After 1109520 nodes, 222826 on tree, 15 best solution, best possible 14.5 (2021.25 seconds)
Cbc0010I After 1109947 nodes, 222999 on tree, 15 best solution, best possible 14.5 (2021.98 seconds)
Cbc0010I After 1110343 nodes, 223050 on tree, 15 best solution, best possible 14.5 (2022.70 seconds)
Cbc0010I After 1110738 nodes, 223022 on tree, 15 best solution, best possible 14.5 (2023.43 seconds)
Cbc0010I After 1111115 nodes, 222945 on tree, 15 best solution, best possible 14.5 (2024.15 seconds)
Cbc0010I After 1111460 nodes, 222991 on tree, 15 best solution, best possible 14.5 (2024.88 seconds)
Cbc0010I After 1111848 nodes, 222927 on tree, 15 best solution, best possible 14.5 (2025.61 seconds)
Cbc0010I After 1112150 nodes, 222870 on tree, 15 best solution, best possible 14.5 (2026.33 seconds)
Cbc0010I After 1112481 nodes, 222793 on tree, 15 best solution, best possible 14.5 (2027.06 seconds)
Cbc0010I After 1112728 nodes, 222816 on tree, 15 best solution, best possible 14.5 (2027.79 seconds)
Cbc0010I After 1112965 nodes, 222837 on tree, 15 best solution, best possible 14.5 (2028.51 seconds)
Cbc0010I After 1113138 nodes, 222896 on tree, 15 best solution, best possible 14.5 (2029.24 seconds)
Cbc0010I After 1113481 nodes, 223009 on tree, 15 best solution, best possible 14.5 (2029.97 seconds)
Cbc0010I After 1113836 nodes, 223077 on tree, 15 best solution, best possible 14.5 (2030.69 seconds)
Cbc0010I After 1114242 nodes, 223211 on tree, 15 best solution, best possible 14.5 (2031.42 seconds)
Cbc0010I After 1114743 nodes, 223342 on tree, 15 best solution, best possible 14.5 (2032.14 seconds)
Cbc0010I After 1115253 nodes, 223422 on tree, 15 best solution, best possible 14.5 (2032.87 seconds)
Cbc0010I After 1115717 nodes, 223536 on tree, 15 best solution, best possible 14.5 (2033.59 seconds)
Cbc0010I After 1116181 nodes, 223591 on tree, 15 best solution, best possible 14.5 (2034.32 seconds)
Cbc0010I After 1116573 nodes, 223617 on tree, 15 best solution, best possible 14.5 (2035.04 seconds)
Cbc0010I After 1116998 nodes, 223665 on tree, 15 best solution, best possible 14.5 (2035.77 seconds)
Cbc0010I After 1117400 nodes, 223822 on tree, 15 best solution, best possible 14.5 (2036.50 seconds)
Cbc0010I After 1117863 nodes, 223999 on tree, 15 best solution, best possible 14.5 (2037.22 seconds)
Cbc0010I After 1118322 nodes, 224094 on tree, 15 best solution, best possible 14.5 (2037.95 seconds)
Cbc0010I After 1118832 nodes, 224122 on tree, 15 best solution, best possible 14.5 (2038.68 seconds)
Cbc0010I After 1119312 nodes, 224179 on tree, 15 best solution, best possible 14.5 (2039.40 seconds)
Cbc0010I After 1119798 nodes, 224240 on tree, 15 best solution, best possible 14.5 (2040.13 seconds)
Cbc0010I After 1120163 nodes, 224204 on tree, 15 best solution, best possible 14.5 (2040.86 seconds)
Cbc0010I After 1120514 nodes, 224202 on tree, 15 best solution, best possible 14.5 (2041.58 seconds)
Cbc0010I After 1120824 nodes, 224236 on tree, 15 best solution, best possible 14.5 (2042.31 seconds)
Cbc0010I After 1121104 nodes, 224302 on tree, 15 best solution, best possible 14.5 (2043.04 seconds)
Cbc0010I After 1121476 nodes, 224442 on tree, 15 best solution, best possible 14.5 (2043.76 seconds)
Cbc0010I After 1121958 nodes, 224615 on tree, 15 best solution, best possible 14.5 (2044.49 seconds)
Cbc0010I After 1122384 nodes, 224656 on tree, 15 best solution, best possible 14.5 (2045.22 seconds)
Cbc0010I After 1122764 nodes, 224699 on tree, 15 best solution, best possible 14.5 (2045.95 seconds)
Cbc0010I After 1123187 nodes, 224764 on tree, 15 best solution, best possible 14.5 (2046.67 seconds)
Cbc0010I After 1123656 nodes, 224812 on tree, 15 best solution, best possible 14.5 (2047.40 seconds)
Cbc0010I After 1124000 nodes, 224830 on tree, 15 best solution, best possible 14.5 (2048.16 seconds)
