Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/50v-10.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/50v-10.txt -quit (default strategy 1)
At line 1 NAME          50v-10
At line 2 ROWS
At line 237 COLUMNS
At line 4632 RHS
At line 4659 BOUNDS
At line 6307 ENDATA
Problem 50v-10 has 233 rows, 2013 columns and 2745 elements
Coin0008I 50v-10 read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 2879.07 - 0.100023 seconds
Cgl0004I processed model has 233 rows, 2013 columns (1647 integer (1464 of which binary)) and 2745 elements
Coin3009W Conflict graph built in 0.002 seconds, density: 0.018%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0038I Initial state - 29 integers unsatisfied sum - 8.7963
Cbc0038I Solution found of 2879.07
Cbc0038I Branch and bound needed to clear up 29 general integers
Cbc0038I Full problem 233 rows 2013 columns, reduced to 233 rows 549 columns
Cbc0038I Cleaned solution of 6627.51
Cbc0038I Before mini branch and bound, 1618 integers at bound fixed and 337 continuous
Cbc0038I Mini branch and bound did not improve solution (0.94 seconds)
Cbc0038I Round again with cutoff of 6252.67
Cbc0038I Solution found of 2879.07
Cbc0038I Branch and bound needed to clear up 29 general integers
Cbc0038I Full problem 234 rows 2013 columns, reduced to 234 rows 549 columns
Cbc0038I Mini branch and bound could not fix general integers
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 1618 integers at bound fixed and 337 continuous
Cbc0038I Mini branch and bound did not improve solution (1.98 seconds)
Cbc0038I After 1.98 seconds - Feasibility pump exiting with objective of 6627.51 - took 1.89 seconds
Cbc0012I Integer solution of 6627.51 found by feasibility pump after 0 iterations and 0 nodes (2.00 seconds)
Cbc0038I Full problem 233 rows 2013 columns, reduced to 20 rows 33 columns
Cbc0012I Integer solution of 6621.18 found by RINS after 0 iterations and 0 nodes (5.24 seconds)
Cbc0012I Integer solution of 6427.1 found by DiveCoefficient after 1239 iterations and 0 nodes (12.72 seconds)
Cbc0031I 73 added rows had average density of 231.79452
Cbc0013I At root node, 73 cuts changed objective from 2879.0657 to 3161.7528 in 15 passes
Cbc0014I Cut generator 0 (Probing) - 6 row cuts average 103.0 elements, 1 column cuts (1 active)  in 5.409 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 249 row cuts average 381.3 elements, 0 column cuts (0 active)  in 0.379 seconds - new frequency is 1
Cbc0014I Cut generator 2 (Knapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.072 seconds - new frequency is -100
Cbc0014I Cut generator 3 (liftKnapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.144 seconds - new frequency is -100
Cbc0014I Cut generator 4 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100
Cbc0014I Cut generator 5 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100
Cbc0014I Cut generator 6 (MixedIntegerRounding2) - 94 row cuts average 168.4 elements, 0 column cuts (0 active)  in 0.178 seconds - new frequency is 1
Cbc0014I Cut generator 7 (FlowCover) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.126 seconds - new frequency is -100
Cbc0014I Cut generator 8 (TwoMirCuts) - 219 row cuts average 225.5 elements, 0 column cuts (0 active)  in 0.221 seconds - new frequency is -100
Cbc0010I After 0 nodes, 1 on tree, 6427.1 best solution, best possible 3161.7528 (14.81 seconds)
Cbc0010I After 344141 nodes, 19923 on tree, 3856.03 best solution, best possible 3185.6788 (3706.69 seconds)
Cbc0010I After 344276 nodes, 19895 on tree, 3856.03 best solution, best possible 3185.6788 (3707.39 seconds)
Cbc0010I After 344427 nodes, 19913 on tree, 3856.03 best solution, best possible 3185.6788 (3708.10 seconds)
Cbc0010I After 344620 nodes, 19871 on tree, 3856.03 best solution, best possible 3185.6788 (3708.81 seconds)
Cbc0010I After 344766 nodes, 19895 on tree, 3856.03 best solution, best possible 3185.6788 (3709.52 seconds)
Cbc0010I After 344872 nodes, 19887 on tree, 3856.03 best solution, best possible 3185.6788 (3710.23 seconds)
Cbc0010I After 344951 nodes, 19906 on tree, 3856.03 best solution, best possible 3185.6788 (3710.96 seconds)
Cbc0010I After 345052 nodes, 19877 on tree, 3856.03 best solution, best possible 3185.6788 (3711.68 seconds)
Cbc0010I After 345133 nodes, 19884 on tree, 3856.03 best solution, best possible 3185.6788 (3712.40 seconds)
Cbc0010I After 345270 nodes, 19887 on tree, 3856.03 best solution, best possible 3185.6788 (3713.10 seconds)
Cbc0010I After 345401 nodes, 19972 on tree, 3856.03 best solution, best possible 3185.6788 (3713.80 seconds)
Cbc0010I After 345553 nodes, 19974 on tree, 3856.03 best solution, best possible 3185.6788 (3714.51 seconds)
Cbc0010I After 345719 nodes, 19950 on tree, 3856.03 best solution, best possible 3185.6788 (3715.22 seconds)
Cbc0010I After 345845 nodes, 19950 on tree, 3856.03 best solution, best possible 3185.6788 (3715.92 seconds)
Cbc0010I After 345931 nodes, 19944 on tree, 3856.03 best solution, best possible 3185.6788 (3716.64 seconds)
Cbc0010I After 346005 nodes, 19947 on tree, 3856.03 best solution, best possible 3185.6788 (3717.34 seconds)
Cbc0010I After 346101 nodes, 19932 on tree, 3856.03 best solution, best possible 3185.6788 (3718.05 seconds)
Cbc0010I After 346209 nodes, 19952 on tree, 3856.03 best solution, best possible 3185.6788 (3718.76 seconds)
Cbc0010I After 346315 nodes, 19954 on tree, 3856.03 best solution, best possible 3185.6788 (3719.46 seconds)
Cbc0010I After 346427 nodes, 19931 on tree, 3856.03 best solution, best possible 3185.6788 (3720.17 seconds)
Cbc0010I After 346570 nodes, 19930 on tree, 3856.03 best solution, best possible 3185.6788 (3720.88 seconds)
Cbc0010I After 346710 nodes, 19939 on tree, 3856.03 best solution, best possible 3185.6788 (3721.59 seconds)
Cbc0010I After 346859 nodes, 19936 on tree, 3856.03 best solution, best possible 3185.6788 (3722.29 seconds)
Cbc0010I After 347016 nodes, 19931 on tree, 3856.03 best solution, best possible 3185.6788 (3723.00 seconds)
Cbc0010I After 347181 nodes, 19943 on tree, 3856.03 best solution, best possible 3185.6788 (3723.70 seconds)
Cbc0010I After 347262 nodes, 19931 on tree, 3856.03 best solution, best possible 3185.6788 (3724.43 seconds)
Cbc0010I After 347371 nodes, 19922 on tree, 3856.03 best solution, best possible 3185.6788 (3725.13 seconds)
Cbc0010I After 347497 nodes, 19917 on tree, 3856.03 best solution, best possible 3185.6788 (3725.84 seconds)
Cbc0010I After 347658 nodes, 19953 on tree, 3856.03 best solution, best possible 3185.6788 (3726.54 seconds)
Cbc0010I After 347834 nodes, 19951 on tree, 3856.03 best solution, best possible 3185.6788 (3727.24 seconds)
Cbc0010I After 348003 nodes, 19941 on tree, 3856.03 best solution, best possible 3185.6788 (3727.95 seconds)
Cbc0010I After 348153 nodes, 19937 on tree, 3856.03 best solution, best possible 3185.6788 (3728.66 seconds)
Cbc0010I After 348238 nodes, 19931 on tree, 3856.03 best solution, best possible 3185.6788 (3729.38 seconds)
Cbc0010I After 348363 nodes, 19926 on tree, 3856.03 best solution, best possible 3185.6788 (3730.08 seconds)
Cbc0010I After 348539 nodes, 19929 on tree, 3856.03 best solution, best possible 3185.6788 (3730.79 seconds)
Cbc0010I After 348685 nodes, 19935 on tree, 3856.03 best solution, best possible 3185.6788 (3731.49 seconds)
Cbc0010I After 348849 nodes, 19972 on tree, 3856.03 best solution, best possible 3185.6788 (3732.19 seconds)
Cbc0010I After 349035 nodes, 19958 on tree, 3856.03 best solution, best possible 3185.6788 (3732.89 seconds)
Cbc0010I After 349138 nodes, 19961 on tree, 3856.03 best solution, best possible 3185.6788 (3733.60 seconds)
Cbc0010I After 349250 nodes, 19973 on tree, 3856.03 best solution, best possible 3185.6788 (3734.31 seconds)
Cbc0010I After 349314 nodes, 19973 on tree, 3856.03 best solution, best possible 3185.6788 (3735.03 seconds)
Cbc0010I After 349392 nodes, 19956 on tree, 3856.03 best solution, best possible 3185.6788 (3735.73 seconds)
Cbc0010I After 349509 nodes, 19944 on tree, 3856.03 best solution, best possible 3185.6788 (3736.44 seconds)
Cbc0010I After 349688 nodes, 19948 on tree, 3856.03 best solution, best possible 3185.6788 (3737.14 seconds)
Cbc0010I After 349881 nodes, 19935 on tree, 3856.03 best solution, best possible 3185.6788 (3737.84 seconds)
Cbc0010I After 350043 nodes, 19952 on tree, 3856.03 best solution, best possible 3185.6788 (3738.55 seconds)
Cbc0010I After 350220 nodes, 19925 on tree, 3856.03 best solution, best possible 3185.6788 (3739.26 seconds)
Cbc0010I After 350391 nodes, 19922 on tree, 3856.03 best solution, best possible 3185.6788 (3739.97 seconds)
Cbc0010I After 350558 nodes, 19942 on tree, 3856.03 best solution, best possible 3185.6788 (3740.67 seconds)
Cbc0010I After 350668 nodes, 19939 on tree, 3856.03 best solution, best possible 3185.6788 (3741.39 seconds)
Cbc0010I After 350770 nodes, 19939 on tree, 3856.03 best solution, best possible 3185.6788 (3742.09 seconds)
Cbc0010I After 350947 nodes, 19924 on tree, 3856.03 best solution, best possible 3185.6788 (3742.79 seconds)
Cbc0010I After 351122 nodes, 19921 on tree, 3856.03 best solution, best possible 3185.6788 (3743.50 seconds)
Cbc0010I After 351281 nodes, 19943 on tree, 3856.03 best solution, best possible 3185.6788 (3744.20 seconds)
Cbc0010I After 351456 nodes, 19927 on tree, 3856.03 best solution, best possible 3185.6788 (3744.91 seconds)
Cbc0010I After 351609 nodes, 19962 on tree, 3856.03 best solution, best possible 3185.6788 (3745.61 seconds)
Cbc0010I After 351784 nodes, 19949 on tree, 3856.03 best solution, best possible 3185.6788 (3746.31 seconds)
Cbc0010I After 351910 nodes, 19934 on tree, 3856.03 best solution, best possible 3185.6788 (3747.02 seconds)
Cbc0010I After 351989 nodes, 19945 on tree, 3856.03 best solution, best possible 3185.6788 (3747.72 seconds)
Cbc0010I After 352083 nodes, 19943 on tree, 3856.03 best solution, best possible 3185.6788 (3748.43 seconds)
Cbc0010I After 352231 nodes, 19948 on tree, 3856.03 best solution, best possible 3185.6788 (3749.13 seconds)
Cbc0010I After 352401 nodes, 19928 on tree, 3856.03 best solution, best possible 3185.6788 (3749.84 seconds)
Cbc0010I After 352575 nodes, 19929 on tree, 3856.03 best solution, best possible 3185.6788 (3750.55 seconds)
Cbc0010I After 352740 nodes, 19916 on tree, 3856.03 best solution, best possible 3185.6788 (3751.25 seconds)
Cbc0010I After 352797 nodes, 19910 on tree, 3856.03 best solution, best possible 3185.6788 (3751.97 seconds)
Cbc0010I After 352855 nodes, 19927 on tree, 3856.03 best solution, best possible 3185.6788 (3752.67 seconds)
Cbc0010I After 352960 nodes, 19924 on tree, 3856.03 best solution, best possible 3185.6788 (3753.38 seconds)
Cbc0010I After 353142 nodes, 19910 on tree, 3856.03 best solution, best possible 3185.6788 (3754.08 seconds)
Cbc0010I After 353298 nodes, 19940 on tree, 3856.03 best solution, best possible 3185.6788 (3754.78 seconds)
Cbc0010I After 353475 nodes, 19934 on tree, 3856.03 best solution, best possible 3185.6788 (3755.49 seconds)
Cbc0010I After 353636 nodes, 19926 on tree, 3856.03 best solution, best possible 3185.6788 (3756.19 seconds)
Cbc0010I After 353794 nodes, 19944 on tree, 3856.03 best solution, best possible 3185.6788 (3756.89 seconds)
Cbc0010I After 353946 nodes, 19927 on tree, 3856.03 best solution, best possible 3185.6788 (3757.60 seconds)
Cbc0010I After 354006 nodes, 19914 on tree, 3856.03 best solution, best possible 3185.6788 (3758.30 seconds)
Cbc0010I After 354083 nodes, 19910 on tree, 3856.03 best solution, best possible 3185.6788 (3759.00 seconds)
Cbc0010I After 354139 nodes, 19919 on tree, 3856.03 best solution, best possible 3185.6788 (3759.71 seconds)
Cbc0010I After 354199 nodes, 19910 on tree, 3856.03 best solution, best possible 3185.6788 (3760.41 seconds)
Cbc0010I After 354323 nodes, 19923 on tree, 3856.03 best solution, best possible 3185.6788 (3761.12 seconds)
Cbc0010I After 354486 nodes, 19907 on tree, 3856.03 best solution, best possible 3185.6788 (3761.82 seconds)
Cbc0010I After 354647 nodes, 19908 on tree, 3856.03 best solution, best possible 3185.6788 (3762.53 seconds)
Cbc0010I After 354800 nodes, 19906 on tree, 3856.03 best solution, best possible 3185.6788 (3763.23 seconds)
Cbc0010I After 354886 nodes, 19905 on tree, 3856.03 best solution, best possible 3185.6788 (3763.94 seconds)
Cbc0010I After 354948 nodes, 19921 on tree, 3856.03 best solution, best possible 3185.6788 (3764.66 seconds)
Cbc0010I After 355121 nodes, 19946 on tree, 3856.03 best solution, best possible 3185.6788 (3765.36 seconds)
Cbc0010I After 355250 nodes, 19943 on tree, 3856.03 best solution, best possible 3185.6788 (3766.07 seconds)
Cbc0010I After 355410 nodes, 19937 on tree, 3856.03 best solution, best possible 3185.6788 (3766.77 seconds)
Cbc0010I After 355572 nodes, 19930 on tree, 3856.03 best solution, best possible 3185.6788 (3767.48 seconds)
Cbc0010I After 355650 nodes, 19921 on tree, 3856.03 best solution, best possible 3185.6788 (3768.19 seconds)
Cbc0010I After 355745 nodes, 19954 on tree, 3856.03 best solution, best possible 3185.6788 (3768.90 seconds)
Cbc0010I After 355820 nodes, 19950 on tree, 3856.03 best solution, best possible 3185.6788 (3769.62 seconds)
Cbc0010I After 355940 nodes, 19931 on tree, 3856.03 best solution, best possible 3185.6788 (3770.32 seconds)
Cbc0010I After 356062 nodes, 19943 on tree, 3856.03 best solution, best possible 3185.6788 (3771.02 seconds)
Cbc0010I After 356212 nodes, 19919 on tree, 3856.03 best solution, best possible 3185.6788 (3771.74 seconds)
Cbc0010I After 356324 nodes, 19977 on tree, 3856.03 best solution, best possible 3185.6788 (3772.44 seconds)
Cbc0010I After 356407 nodes, 19970 on tree, 3856.03 best solution, best possible 3185.6788 (3773.15 seconds)
Cbc0010I After 356502 nodes, 19949 on tree, 3856.03 best solution, best possible 3185.6788 (3773.87 seconds)
Cbc0010I After 356586 nodes, 19944 on tree, 3856.03 best solution, best possible 3185.6788 (3774.59 seconds)
Cbc0010I After 356665 nodes, 19940 on tree, 3856.03 best solution, best possible 3185.6788 (3775.31 seconds)
Cbc0010I After 356756 nodes, 19948 on tree, 3856.03 best solution, best possible 3185.6788 (3776.02 seconds)
Cbc0010I After 356814 nodes, 19942 on tree, 3856.03 best solution, best possible 3185.6788 (3776.73 seconds)
Cbc0010I After 356890 nodes, 19930 on tree, 3856.03 best solution, best possible 3185.6788 (3777.45 seconds)
Cbc0010I After 356969 nodes, 19943 on tree, 3856.03 best solution, best possible 3185.6788 (3778.16 seconds)
Cbc0010I After 357037 nodes, 19941 on tree, 3856.03 best solution, best possible 3185.6788 (3778.86 seconds)
Cbc0010I After 357120 nodes, 19944 on tree, 3856.03 best solution, best possible 3185.6788 (3779.57 seconds)
Cbc0010I After 357229 nodes, 19918 on tree, 3856.03 best solution, best possible 3185.6788 (3780.27 seconds)
Cbc0010I After 357303 nodes, 19948 on tree, 3856.03 best solution, best possible 3185.6788 (3780.99 seconds)
Cbc0010I After 357372 nodes, 19935 on tree, 3856.03 best solution, best possible 3185.6788 (3781.70 seconds)
Cbc0010I After 357434 nodes, 19948 on tree, 3856.03 best solution, best possible 3185.6788 (3782.41 seconds)
Cbc0010I After 357529 nodes, 19932 on tree, 3856.03 best solution, best possible 3185.6788 (3783.12 seconds)
Cbc0010I After 357643 nodes, 19929 on tree, 3856.03 best solution, best possible 3185.6788 (3783.82 seconds)
Cbc0010I After 357744 nodes, 19939 on tree, 3856.03 best solution, best possible 3185.6788 (3784.54 seconds)
Cbc0010I After 357823 nodes, 19954 on tree, 3856.03 best solution, best possible 3185.6788 (3785.24 seconds)
Cbc0010I After 357897 nodes, 19940 on tree, 3856.03 best solution, best possible 3185.6788 (3785.95 seconds)
Cbc0010I After 358007 nodes, 19956 on tree, 3856.03 best solution, best possible 3185.6788 (3786.66 seconds)
Cbc0010I After 358141 nodes, 19928 on tree, 3856.03 best solution, best possible 3185.6788 (3787.37 seconds)
Cbc0010I After 358298 nodes, 19912 on tree, 3856.03 best solution, best possible 3185.6788 (3788.07 seconds)
Cbc0010I After 358459 nodes, 19933 on tree, 3856.03 best solution, best possible 3185.6788 (3788.77 seconds)
Cbc0010I After 358620 nodes, 19924 on tree, 3856.03 best solution, best possible 3185.6788 (3789.48 seconds)
Cbc0010I After 358780 nodes, 19925 on tree, 3856.03 best solution, best possible 3185.6788 (3790.18 seconds)
Cbc0010I After 358943 nodes, 19941 on tree, 3856.03 best solution, best possible 3185.6788 (3790.88 seconds)
Cbc0010I After 359076 nodes, 19935 on tree, 3856.03 best solution, best possible 3185.6788 (3791.60 seconds)
Cbc0010I After 359155 nodes, 19936 on tree, 3856.03 best solution, best possible 3185.6788 (3792.31 seconds)
Cbc0010I After 359216 nodes, 19930 on tree, 3856.03 best solution, best possible 3185.6788 (3793.03 seconds)
Cbc0010I After 359385 nodes, 19933 on tree, 3856.03 best solution, best possible 3185.6788 (3793.73 seconds)
Cbc0010I After 359534 nodes, 19909 on tree, 3856.03 best solution, best possible 3185.6788 (3794.44 seconds)
Cbc0010I After 359689 nodes, 19920 on tree, 3856.03 best solution, best possible 3185.6788 (3795.15 seconds)
Cbc0010I After 359860 nodes, 19907 on tree, 3856.03 best solution, best possible 3185.6788 (3795.85 seconds)
Cbc0010I After 359927 nodes, 19894 on tree, 3856.03 best solution, best possible 3185.6788 (3796.56 seconds)
Cbc0010I After 360003 nodes, 19927 on tree, 3856.03 best solution, best possible 3185.6788 (3797.28 seconds)
Cbc0010I After 360069 nodes, 19925 on tree, 3856.03 best solution, best possible 3185.6788 (3797.99 seconds)
Cbc0010I After 360240 nodes, 19917 on tree, 3856.03 best solution, best possible 3185.6788 (3798.70 seconds)
Cbc0010I After 360396 nodes, 19899 on tree, 3856.03 best solution, best possible 3185.6788 (3799.41 seconds)
Cbc0010I After 360549 nodes, 19930 on tree, 3856.03 best solution, best possible 3185.6788 (3800.11 seconds)
Cbc0010I After 360707 nodes, 19949 on tree, 3856.03 best solution, best possible 3185.6788 (3800.83 seconds)
Cbc0010I After 360763 nodes, 19924 on tree, 3856.03 best solution, best possible 3185.6788 (3801.54 seconds)
Cbc0010I After 360846 nodes, 19930 on tree, 3856.03 best solution, best possible 3185.6788 (3802.25 seconds)
Cbc0010I After 360984 nodes, 19921 on tree, 3856.03 best solution, best possible 3185.6788 (3802.96 seconds)
Cbc0010I After 361137 nodes, 19934 on tree, 3856.03 best solution, best possible 3185.6788 (3803.66 seconds)
Cbc0010I After 361296 nodes, 19916 on tree, 3856.03 best solution, best possible 3185.6788 (3804.38 seconds)
Cbc0010I After 361438 nodes, 19939 on tree, 3856.03 best solution, best possible 3185.6788 (3805.10 seconds)
Cbc0010I After 361514 nodes, 19926 on tree, 3856.03 best solution, best possible 3185.6788 (3805.81 seconds)
Cbc0010I After 361578 nodes, 19928 on tree, 3856.03 best solution, best possible 3185.6788 (3806.53 seconds)
Cbc0010I After 361672 nodes, 19941 on tree, 3856.03 best solution, best possible 3185.6788 (3807.24 seconds)
Cbc0010I After 361781 nodes, 19923 on tree, 3856.03 best solution, best possible 3185.6788 (3807.94 seconds)
Cbc0010I After 361881 nodes, 19926 on tree, 3856.03 best solution, best possible 3185.6788 (3808.65 seconds)
Cbc0010I After 361987 nodes, 19912 on tree, 3856.03 best solution, best possible 3185.6788 (3809.36 seconds)
Cbc0010I After 362049 nodes, 19908 on tree, 3856.03 best solution, best possible 3185.6788 (3810.07 seconds)
Cbc0010I After 362147 nodes, 19890 on tree, 3856.03 best solution, best possible 3185.6788 (3810.78 seconds)
Cbc0010I After 362245 nodes, 19914 on tree, 3856.03 best solution, best possible 3185.6788 (3811.50 seconds)
Cbc0010I After 362354 nodes, 19912 on tree, 3856.03 best solution, best possible 3185.6788 (3812.21 seconds)
Cbc0010I After 362463 nodes, 19886 on tree, 3856.03 best solution, best possible 3185.6788 (3812.91 seconds)
Cbc0010I After 362555 nodes, 19903 on tree, 3856.03 best solution, best possible 3185.6788 (3813.62 seconds)
Cbc0010I After 362643 nodes, 19902 on tree, 3856.03 best solution, best possible 3185.6788 (3814.33 seconds)
Cbc0010I After 362732 nodes, 19914 on tree, 3856.03 best solution, best possible 3185.6788 (3815.04 seconds)
Cbc0010I After 362827 nodes, 19901 on tree, 3856.03 best solution, best possible 3185.6788 (3815.74 seconds)
Cbc0010I After 362921 nodes, 19881 on tree, 3856.03 best solution, best possible 3185.6788 (3816.45 seconds)
Cbc0010I After 363029 nodes, 19902 on tree, 3856.03 best solution, best possible 3185.6788 (3817.15 seconds)
Cbc0010I After 363181 nodes, 19878 on tree, 3856.03 best solution, best possible 3185.6788 (3817.85 seconds)
Cbc0010I After 363321 nodes, 19899 on tree, 3856.03 best solution, best possible 3185.6788 (3818.56 seconds)
Cbc0010I After 363450 nodes, 19891 on tree, 3856.03 best solution, best possible 3185.6788 (3819.26 seconds)
Cbc0010I After 363508 nodes, 19949 on tree, 3856.03 best solution, best possible 3185.6788 (3819.99 seconds)
Cbc0010I After 363593 nodes, 19959 on tree, 3856.03 best solution, best possible 3185.6788 (3820.69 seconds)
Cbc0010I After 363669 nodes, 19949 on tree, 3856.03 best solution, best possible 3185.6788 (3821.40 seconds)
Cbc0010I After 363781 nodes, 19943 on tree, 3856.03 best solution, best possible 3185.6788 (3822.10 seconds)
Cbc0010I After 363905 nodes, 19944 on tree, 3856.03 best solution, best possible 3185.6788 (3822.80 seconds)
Cbc0010I After 364062 nodes, 19929 on tree, 3856.03 best solution, best possible 3185.6788 (3823.52 seconds)
Cbc0010I After 364227 nodes, 19928 on tree, 3856.03 best solution, best possible 3185.6788 (3824.22 seconds)
Cbc0010I After 364376 nodes, 19938 on tree, 3856.03 best solution, best possible 3185.6788 (3824.94 seconds)
Cbc0010I After 364488 nodes, 19934 on tree, 3856.03 best solution, best possible 3185.6788 (3825.65 seconds)
Cbc0010I After 364579 nodes, 19934 on tree, 3856.03 best solution, best possible 3185.6788 (3826.36 seconds)
Cbc0010I After 364686 nodes, 19932 on tree, 3856.03 best solution, best possible 3185.6788 (3827.07 seconds)
Cbc0010I After 364773 nodes, 19940 on tree, 3856.03 best solution, best possible 3185.6788 (3827.78 seconds)
Cbc0010I After 364857 nodes, 19940 on tree, 3856.03 best solution, best possible 3185.6788 (3828.49 seconds)
Cbc0010I After 364979 nodes, 19939 on tree, 3856.03 best solution, best possible 3185.6788 (3829.20 seconds)
Cbc0010I After 365162 nodes, 19939 on tree, 3856.03 best solution, best possible 3185.6788 (3829.90 seconds)
Cbc0010I After 365334 nodes, 19948 on tree, 3856.03 best solution, best possible 3185.6788 (3830.61 seconds)
Cbc0010I After 365511 nodes, 19928 on tree, 3856.03 best solution, best possible 3185.6788 (3831.31 seconds)
Cbc0010I After 365681 nodes, 19952 on tree, 3856.03 best solution, best possible 3185.6788 (3832.01 seconds)
Cbc0010I After 365866 nodes, 19920 on tree, 3856.03 best solution, best possible 3185.6788 (3832.72 seconds)
Cbc0010I After 366015 nodes, 19920 on tree, 3856.03 best solution, best possible 3185.6788 (3833.42 seconds)
Cbc0010I After 366081 nodes, 19926 on tree, 3856.03 best solution, best possible 3185.6788 (3834.13 seconds)
Cbc0010I After 366240 nodes, 19914 on tree, 3856.03 best solution, best possible 3185.6788 (3834.83 seconds)
Cbc0010I After 366392 nodes, 19908 on tree, 3856.03 best solution, best possible 3185.6788 (3835.53 seconds)
Cbc0010I After 366559 nodes, 19938 on tree, 3856.03 best solution, best possible 3185.6788 (3836.24 seconds)
Cbc0010I After 366727 nodes, 19937 on tree, 3856.03 best solution, best possible 3185.6788 (3836.94 seconds)
Cbc0010I After 366897 nodes, 19926 on tree, 3856.03 best solution, best possible 3185.6788 (3837.64 seconds)
Cbc0010I After 367069 nodes, 19925 on tree, 3856.03 best solution, best possible 3185.6788 (3838.34 seconds)
Cbc0010I After 367162 nodes, 19933 on tree, 3856.03 best solution, best possible 3185.6788 (3839.05 seconds)
Cbc0010I After 367261 nodes, 19938 on tree, 3856.03 best solution, best possible 3185.6788 (3839.77 seconds)
Cbc0010I After 367363 nodes, 19926 on tree, 3856.03 best solution, best possible 3185.6788 (3840.47 seconds)
Cbc0010I After 367474 nodes, 19921 on tree, 3856.03 best solution, best possible 3185.6788 (3841.17 seconds)
Cbc0010I After 367584 nodes, 19913 on tree, 3856.03 best solution, best possible 3185.6788 (3841.88 seconds)
