Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/neos-1593097.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/neos-1593097.txt -quit (default strategy 1)
At line 1 NAME          neos-1593097
At line 2 ROWS
At line 802 COLUMNS
At line 114165 RHS
At line 114496 BOUNDS
At line 132697 ENDATA
Problem neos-1593097 has 798 rows, 18460 columns and 113308 elements
Coin0008I neos-1593097 read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 4424 - 3.60112 seconds
Cgl0011I 208 variables made integer
Cgl0004I processed model has 746 rows, 18408 columns (18408 integer (18200 of which binary)) and 94848 elements
Coin3009W Conflict graph built in 1.349 seconds, density: 0.443%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0045I Cutoff increment increased from 0.0001 to 0.9999
Cbc0038I Initial state - 205 integers unsatisfied sum - 57.2435
Cbc0038I Pass   1: suminf.   31.02691 (123) obj. 12821.3 iterations 965
Cbc0038I Pass   2: suminf.   24.19730 (113) obj. 14176.8 iterations 262
Cbc0038I Pass   3: suminf.   21.93990 (113) obj. 14058.4 iterations 115
Cbc0038I Pass   4: suminf.   21.93990 (113) obj. 14058.4 iterations 0
Cbc0038I Pass   5: suminf.   18.78916 (110) obj. 15814.5 iterations 222
Cbc0038I Pass   6: suminf.   17.77662 (107) obj. 15954.6 iterations 70
Cbc0038I Pass   7: suminf.   17.72389 (104) obj. 15957.9 iterations 12
Cbc0038I Pass   8: suminf.   16.96529 (97) obj. 17647.9 iterations 178
Cbc0038I Pass   9: suminf.   14.53281 (88) obj. 18960.6 iterations 218
Cbc0038I Pass  10: suminf.   13.45497 (84) obj. 19565.7 iterations 184
Cbc0038I Pass  11: suminf.   12.64038 (95) obj. 19426.4 iterations 76
Cbc0038I Pass  12: suminf.   12.92235 (90) obj. 19303.6 iterations 154
Cbc0038I Pass  13: suminf.   12.52398 (90) obj. 19330 iterations 28
Cbc0038I Pass  14: suminf.   13.51107 (73) obj. 20350.4 iterations 259
Cbc0038I Pass  15: suminf.   11.53886 (71) obj. 20568.6 iterations 144
Cbc0038I Pass  16: suminf.   11.08671 (68) obj. 21400.4 iterations 163
Cbc0038I Pass  17: suminf.   11.08671 (68) obj. 21400.4 iterations 12
Cbc0038I Pass  18: suminf.   10.76177 (66) obj. 21553 iterations 174
Cbc0038I Pass  19: suminf.   10.68944 (67) obj. 21559.1 iterations 25
Cbc0038I Pass  20: suminf.   10.25647 (69) obj. 22159.6 iterations 193
Cbc0038I Pass  21: suminf.    9.66255 (65) obj. 22233.1 iterations 78
Cbc0038I Pass  22: suminf.    9.70590 (60) obj. 22761.1 iterations 173
Cbc0038I Pass  23: suminf.    9.23502 (65) obj. 22700.4 iterations 59
Cbc0038I Pass  24: suminf.    7.80216 (58) obj. 23111.9 iterations 168
Cbc0038I Pass  25: suminf.    7.51206 (59) obj. 23061 iterations 109
Cbc0038I Pass  26: suminf.    7.99670 (62) obj. 22850.8 iterations 275
Cbc0038I Pass  27: suminf.    7.49384 (63) obj. 22777.6 iterations 139
Cbc0038I Pass  28: suminf.    8.33834 (53) obj. 22664.6 iterations 128
Cbc0038I Pass  29: suminf.    7.37079 (53) obj. 22693.7 iterations 20
Cbc0038I Pass  30: suminf.    6.70225 (60) obj. 22756.4 iterations 63
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 17695 integers at bound fixed and 93 continuous
Cbc0038I Mini branch and bound did not improve solution (11.56 seconds)
Cbc0038I After 14.64 seconds - Feasibility pump exiting - took 7.50 seconds
Cbc0031I 555 added rows had average density of 108.54234
Cbc0013I At root node, 555 cuts changed objective from 4424 to 4436.7757 in 17 passes
Cbc0014I Cut generator 0 (Probing) - 0 row cuts average 0.0 elements, 0 column cuts (445 active)  in 26.545 seconds - new frequency is -100
Cbc0014I Cut generator 1 (Gomory) - 132 row cuts average 276.6 elements, 0 column cuts (0 active)  in 2.333 seconds - new frequency is -100
Cbc0014I Cut generator 2 (Knapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.057 seconds - new frequency is -100
Cbc0014I Cut generator 3 (liftKnapsack) - 1845 row cuts average 70.8 elements, 0 column cuts (0 active)  in 30.515 seconds - new frequency is 1
Cbc0014I Cut generator 4 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.172 seconds - new frequency is -100
Cbc0014I Cut generator 5 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.968 seconds - new frequency is -100
Cbc0014I Cut generator 6 (MixedIntegerRounding2) - 909 row cuts average 139.6 elements, 0 column cuts (0 active)  in 0.902 seconds - new frequency is 1
Cbc0014I Cut generator 7 (FlowCover) - 1134 row cuts average 70.3 elements, 0 column cuts (0 active)  in 0.511 seconds - new frequency is 1
Cbc0014I Cut generator 8 (TwoMirCuts) - 277 row cuts average 147.7 elements, 0 column cuts (0 active)  in 2.334 seconds - new frequency is -100
Cbc0014I Cut generator 9 (ZeroHalf) - 388 row cuts average 142.3 elements, 0 column cuts (0 active)  in 2.183 seconds - new frequency is -100
Cbc0010I After 0 nodes, 1 on tree, 1e+50 best solution, best possible 4436.7757 (229.20 seconds)
Cbc0010I After 5193 nodes, 1604 on tree, 25895 best solution, best possible 4436.7757 (5872.73 seconds)
Cbc0010I After 5194 nodes, 1605 on tree, 25895 best solution, best possible 4436.7757 (5874.25 seconds)
Cbc0010I After 5195 nodes, 1606 on tree, 25895 best solution, best possible 4436.7757 (5875.65 seconds)
Cbc0010I After 5196 nodes, 1607 on tree, 25895 best solution, best possible 4436.7757 (5882.50 seconds)
Cbc0010I After 5197 nodes, 1608 on tree, 25895 best solution, best possible 4436.7757 (5884.06 seconds)
Cbc0010I After 5198 nodes, 1609 on tree, 25895 best solution, best possible 4436.7757 (5885.41 seconds)
Cbc0010I After 5199 nodes, 1610 on tree, 25895 best solution, best possible 4436.7757 (5887.30 seconds)
Cbc0010I After 5200 nodes, 1611 on tree, 25895 best solution, best possible 4436.7757 (5888.54 seconds)
Cbc0010I After 5201 nodes, 1612 on tree, 25895 best solution, best possible 4436.7757 (5894.02 seconds)
Cbc0010I After 5202 nodes, 1613 on tree, 25895 best solution, best possible 4436.7757 (5896.06 seconds)
Cbc0010I After 5203 nodes, 1614 on tree, 25895 best solution, best possible 4436.7757 (5896.98 seconds)
Cbc0010I After 5204 nodes, 1615 on tree, 25895 best solution, best possible 4436.7757 (5898.30 seconds)
Cbc0010I After 5205 nodes, 1616 on tree, 25895 best solution, best possible 4436.7757 (5899.29 seconds)
Cbc0010I After 5206 nodes, 1617 on tree, 25895 best solution, best possible 4436.7757 (5906.06 seconds)
Cbc0010I After 5207 nodes, 1618 on tree, 25895 best solution, best possible 4436.7757 (5907.20 seconds)
Cbc0010I After 5208 nodes, 1619 on tree, 25895 best solution, best possible 4436.7757 (5908.77 seconds)
Cbc0010I After 5209 nodes, 1620 on tree, 25895 best solution, best possible 4436.7757 (5909.98 seconds)
Cbc0010I After 5210 nodes, 1621 on tree, 25895 best solution, best possible 4436.7757 (5910.87 seconds)
Cbc0010I After 5211 nodes, 1622 on tree, 25895 best solution, best possible 4436.7757 (5917.47 seconds)
Cbc0010I After 5212 nodes, 1623 on tree, 25895 best solution, best possible 4436.7757 (5919.95 seconds)
Cbc0010I After 5213 nodes, 1624 on tree, 25895 best solution, best possible 4436.7757 (5920.66 seconds)
Cbc0010I After 5214 nodes, 1625 on tree, 25895 best solution, best possible 4436.7757 (5922.53 seconds)
Cbc0010I After 5215 nodes, 1626 on tree, 25895 best solution, best possible 4436.7757 (5924.05 seconds)
Cbc0010I After 5216 nodes, 1627 on tree, 25895 best solution, best possible 4436.7757 (5929.06 seconds)
Cbc0010I After 5217 nodes, 1628 on tree, 25895 best solution, best possible 4436.7757 (5931.37 seconds)
Cbc0010I After 5219 nodes, 1630 on tree, 25895 best solution, best possible 4436.7757 (5933.28 seconds)
Cbc0010I After 5220 nodes, 1631 on tree, 25895 best solution, best possible 4436.7757 (5934.20 seconds)
Cbc0010I After 5221 nodes, 1632 on tree, 25895 best solution, best possible 4436.7757 (5938.78 seconds)
Cbc0010I After 5222 nodes, 1633 on tree, 25895 best solution, best possible 4436.7757 (5939.93 seconds)
Cbc0010I After 5223 nodes, 1634 on tree, 25895 best solution, best possible 4436.7757 (5942.22 seconds)
Cbc0010I After 5225 nodes, 1636 on tree, 25895 best solution, best possible 4436.7757 (5943.64 seconds)
Cbc0010I After 5226 nodes, 1637 on tree, 25895 best solution, best possible 4436.7757 (5950.38 seconds)
Cbc0010I After 5227 nodes, 1638 on tree, 25895 best solution, best possible 4436.7757 (5952.85 seconds)
Cbc0010I After 5228 nodes, 1639 on tree, 25895 best solution, best possible 4436.7757 (5955.97 seconds)
Cbc0010I After 5229 nodes, 1640 on tree, 25895 best solution, best possible 4436.7757 (5957.30 seconds)
Cbc0010I After 5231 nodes, 1642 on tree, 25895 best solution, best possible 4436.7757 (5962.33 seconds)
Cbc0010I After 5232 nodes, 1643 on tree, 25895 best solution, best possible 4436.7757 (5964.98 seconds)
Cbc0010I After 5233 nodes, 1644 on tree, 25895 best solution, best possible 4436.7757 (5966.43 seconds)
Cbc0010I After 5234 nodes, 1645 on tree, 25895 best solution, best possible 4436.7757 (5969.48 seconds)
Cbc0010I After 5235 nodes, 1646 on tree, 25895 best solution, best possible 4436.7757 (5970.94 seconds)
Cbc0010I After 5236 nodes, 1647 on tree, 25895 best solution, best possible 4436.7757 (5979.12 seconds)
Cbc0010I After 5237 nodes, 1648 on tree, 25895 best solution, best possible 4436.7757 (5980.06 seconds)
Cbc0010I After 5238 nodes, 1649 on tree, 25895 best solution, best possible 4436.7757 (5981.63 seconds)
Cbc0010I After 5239 nodes, 1650 on tree, 25895 best solution, best possible 4436.7757 (5982.89 seconds)
Cbc0010I After 5240 nodes, 1651 on tree, 25895 best solution, best possible 4436.7757 (5984.58 seconds)
Cbc0010I After 5242 nodes, 1651 on tree, 25895 best solution, best possible 4436.7757 (5990.36 seconds)
Cbc0010I After 5243 nodes, 1652 on tree, 25895 best solution, best possible 4436.7757 (5992.46 seconds)
Cbc0010I After 5245 nodes, 1652 on tree, 25895 best solution, best possible 4436.7757 (5995.97 seconds)
Cbc0010I After 5246 nodes, 1653 on tree, 25895 best solution, best possible 4436.7757 (5997.73 seconds)
Cbc0010I After 5247 nodes, 1654 on tree, 25895 best solution, best possible 4436.7757 (6002.44 seconds)
Cbc0010I After 5248 nodes, 1655 on tree, 25895 best solution, best possible 4436.7757 (6007.05 seconds)
Cbc0010I After 5249 nodes, 1656 on tree, 25895 best solution, best possible 4436.7757 (6010.16 seconds)
Cbc0010I After 5250 nodes, 1657 on tree, 25895 best solution, best possible 4436.7757 (6011.22 seconds)
Cbc0010I After 5251 nodes, 1658 on tree, 25895 best solution, best possible 4436.7757 (6012.04 seconds)
Cbc0010I After 5252 nodes, 1659 on tree, 25895 best solution, best possible 4436.7757 (6013.57 seconds)
Cbc0010I After 5254 nodes, 1659 on tree, 25895 best solution, best possible 4436.7757 (6022.10 seconds)
Cbc0010I After 5256 nodes, 1659 on tree, 25895 best solution, best possible 4436.7757 (6025.11 seconds)
Cbc0010I After 5257 nodes, 1660 on tree, 25895 best solution, best possible 4436.7757 (6026.92 seconds)
Cbc0010I After 5258 nodes, 1661 on tree, 25895 best solution, best possible 4436.7757 (6028.07 seconds)
Cbc0010I After 5260 nodes, 1663 on tree, 25895 best solution, best possible 4436.7757 (6034.66 seconds)
Cbc0010I After 5261 nodes, 1664 on tree, 25895 best solution, best possible 4436.7757 (6038.59 seconds)
Cbc0010I After 5262 nodes, 1665 on tree, 25895 best solution, best possible 4436.7757 (6040.04 seconds)
Cbc0010I After 5263 nodes, 1666 on tree, 25895 best solution, best possible 4436.7757 (6042.24 seconds)
Cbc0010I After 5265 nodes, 1666 on tree, 25895 best solution, best possible 4436.7757 (6044.60 seconds)
Cbc0010I After 5267 nodes, 1666 on tree, 25895 best solution, best possible 4436.7757 (6056.40 seconds)
Cbc0010I After 5268 nodes, 1667 on tree, 25895 best solution, best possible 4436.7757 (6059.49 seconds)
Cbc0010I After 5269 nodes, 1668 on tree, 25895 best solution, best possible 4436.7757 (6061.49 seconds)
Cbc0010I After 5270 nodes, 1669 on tree, 25895 best solution, best possible 4436.7757 (6064.14 seconds)
Cbc0010I After 5271 nodes, 1670 on tree, 25895 best solution, best possible 4436.7757 (6065.97 seconds)
Cbc0010I After 5272 nodes, 1671 on tree, 25895 best solution, best possible 4436.7757 (6074.52 seconds)
Cbc0010I After 5273 nodes, 1672 on tree, 25895 best solution, best possible 4436.7757 (6075.82 seconds)
Cbc0010I After 5274 nodes, 1673 on tree, 25895 best solution, best possible 4436.7757 (6078.27 seconds)
Cbc0010I After 5275 nodes, 1674 on tree, 25895 best solution, best possible 4436.7757 (6080.39 seconds)
Cbc0010I After 5276 nodes, 1675 on tree, 25895 best solution, best possible 4436.7757 (6082.29 seconds)
Cbc0010I After 5277 nodes, 1676 on tree, 25895 best solution, best possible 4436.7757 (6091.63 seconds)
Cbc0010I After 5278 nodes, 1677 on tree, 25895 best solution, best possible 4436.7757 (6094.53 seconds)
Cbc0010I After 5279 nodes, 1678 on tree, 25895 best solution, best possible 4436.7757 (6099.69 seconds)
Cbc0010I After 5280 nodes, 1679 on tree, 25895 best solution, best possible 4436.7757 (6102.19 seconds)
Cbc0010I After 5281 nodes, 1680 on tree, 25895 best solution, best possible 4436.7757 (6104.83 seconds)
Cbc0010I After 5282 nodes, 1681 on tree, 25895 best solution, best possible 4436.7757 (6110.15 seconds)
Cbc0010I After 5283 nodes, 1682 on tree, 25895 best solution, best possible 4436.7757 (6112.54 seconds)
Cbc0010I After 5284 nodes, 1683 on tree, 25895 best solution, best possible 4436.7757 (6114.39 seconds)
Cbc0010I After 5285 nodes, 1684 on tree, 25895 best solution, best possible 4436.7757 (6115.91 seconds)
Cbc0010I After 5286 nodes, 1685 on tree, 25895 best solution, best possible 4436.7757 (6117.85 seconds)
Cbc0010I After 5287 nodes, 1686 on tree, 25895 best solution, best possible 4436.7757 (6122.58 seconds)
Cbc0010I After 5288 nodes, 1687 on tree, 25895 best solution, best possible 4436.7757 (6124.75 seconds)
Cbc0010I After 5289 nodes, 1688 on tree, 25895 best solution, best possible 4436.7757 (6128.52 seconds)
Cbc0010I After 5290 nodes, 1689 on tree, 25895 best solution, best possible 4436.7757 (6131.40 seconds)
Cbc0010I After 5291 nodes, 1690 on tree, 25895 best solution, best possible 4436.7757 (6132.95 seconds)
Cbc0010I After 5292 nodes, 1691 on tree, 25895 best solution, best possible 4436.7757 (6136.84 seconds)
Cbc0010I After 5293 nodes, 1692 on tree, 25895 best solution, best possible 4436.7757 (6138.05 seconds)
Cbc0010I After 5294 nodes, 1693 on tree, 25895 best solution, best possible 4436.7757 (6139.95 seconds)
Cbc0010I After 5295 nodes, 1694 on tree, 25895 best solution, best possible 4436.7757 (6142.29 seconds)
Cbc0010I After 5296 nodes, 1695 on tree, 25895 best solution, best possible 4436.7757 (6145.48 seconds)
Cbc0010I After 5297 nodes, 1696 on tree, 25895 best solution, best possible 4436.7757 (6154.05 seconds)
Cbc0010I After 5298 nodes, 1697 on tree, 25895 best solution, best possible 4436.7757 (6156.56 seconds)
Cbc0010I After 5299 nodes, 1698 on tree, 25895 best solution, best possible 4436.7757 (6158.73 seconds)
Cbc0010I After 5300 nodes, 1699 on tree, 25895 best solution, best possible 4436.7757 (6160.01 seconds)
Cbc0010I After 5301 nodes, 1700 on tree, 25895 best solution, best possible 4436.7757 (6161.53 seconds)
Cbc0010I After 5302 nodes, 1701 on tree, 25895 best solution, best possible 4436.7757 (6169.48 seconds)
Cbc0010I After 5303 nodes, 1702 on tree, 25895 best solution, best possible 4436.7757 (6170.98 seconds)
Cbc0010I After 5304 nodes, 1703 on tree, 25895 best solution, best possible 4436.7757 (6173.14 seconds)
Cbc0010I After 5305 nodes, 1704 on tree, 25895 best solution, best possible 4436.7757 (6174.86 seconds)
Cbc0010I After 5306 nodes, 1705 on tree, 25895 best solution, best possible 4436.7757 (6176.21 seconds)
Cbc0010I After 5307 nodes, 1706 on tree, 25895 best solution, best possible 4436.7757 (6184.72 seconds)
Cbc0010I After 5308 nodes, 1707 on tree, 25895 best solution, best possible 4436.7757 (6186.49 seconds)
Cbc0010I After 5309 nodes, 1708 on tree, 25895 best solution, best possible 4436.7757 (6188.63 seconds)
Cbc0010I After 5310 nodes, 1709 on tree, 25895 best solution, best possible 4436.7757 (6190.40 seconds)
Cbc0010I After 5311 nodes, 1710 on tree, 25895 best solution, best possible 4436.7757 (6192.01 seconds)
Cbc0010I After 5312 nodes, 1711 on tree, 25895 best solution, best possible 4436.7757 (6198.35 seconds)
Cbc0010I After 5313 nodes, 1712 on tree, 25895 best solution, best possible 4436.7757 (6200.54 seconds)
Cbc0010I After 5314 nodes, 1713 on tree, 25895 best solution, best possible 4436.7757 (6204.11 seconds)
Cbc0010I After 5315 nodes, 1714 on tree, 25895 best solution, best possible 4436.7757 (6207.45 seconds)
Cbc0010I After 5316 nodes, 1715 on tree, 25895 best solution, best possible 4436.7757 (6211.11 seconds)
Cbc0010I After 5318 nodes, 1715 on tree, 25895 best solution, best possible 4436.7757 (6218.05 seconds)
Cbc0010I After 5319 nodes, 1716 on tree, 25895 best solution, best possible 4436.7757 (6221.10 seconds)
Cbc0010I After 5320 nodes, 1717 on tree, 25895 best solution, best possible 4436.7757 (6222.81 seconds)
Cbc0010I After 5321 nodes, 1718 on tree, 25895 best solution, best possible 4436.7757 (6226.14 seconds)
Cbc0010I After 5322 nodes, 1719 on tree, 25895 best solution, best possible 4436.7757 (6227.66 seconds)
Cbc0010I After 5323 nodes, 1720 on tree, 25895 best solution, best possible 4436.7757 (6236.48 seconds)
Cbc0010I After 5324 nodes, 1721 on tree, 25895 best solution, best possible 4436.7757 (6238.94 seconds)
Cbc0010I After 5325 nodes, 1722 on tree, 25895 best solution, best possible 4436.7757 (6242.24 seconds)
Cbc0010I After 5326 nodes, 1723 on tree, 25895 best solution, best possible 4436.7757 (6244.04 seconds)
Cbc0010I After 5327 nodes, 1724 on tree, 25895 best solution, best possible 4436.7757 (6245.65 seconds)
Cbc0010I After 5328 nodes, 1725 on tree, 25895 best solution, best possible 4436.7757 (6254.96 seconds)
Cbc0010I After 5329 nodes, 1726 on tree, 25895 best solution, best possible 4436.7757 (6258.66 seconds)
Cbc0010I After 5330 nodes, 1727 on tree, 25895 best solution, best possible 4436.7757 (6260.54 seconds)
Cbc0010I After 5331 nodes, 1728 on tree, 25895 best solution, best possible 4436.7757 (6263.07 seconds)
Cbc0010I After 5332 nodes, 1729 on tree, 25895 best solution, best possible 4436.7757 (6265.10 seconds)
Cbc0010I After 5333 nodes, 1730 on tree, 25895 best solution, best possible 4436.7757 (6272.19 seconds)
Cbc0010I After 5334 nodes, 1731 on tree, 25895 best solution, best possible 4436.7757 (6273.46 seconds)
Cbc0010I After 5335 nodes, 1732 on tree, 25895 best solution, best possible 4436.7757 (6275.35 seconds)
Cbc0010I After 5336 nodes, 1733 on tree, 25895 best solution, best possible 4436.7757 (6277.67 seconds)
Cbc0010I After 5337 nodes, 1734 on tree, 25895 best solution, best possible 4436.7757 (6280.43 seconds)
Cbc0010I After 5338 nodes, 1735 on tree, 25895 best solution, best possible 4436.7757 (6285.87 seconds)
Cbc0010I After 5339 nodes, 1736 on tree, 25895 best solution, best possible 4436.7757 (6287.52 seconds)
Cbc0010I After 5340 nodes, 1737 on tree, 25895 best solution, best possible 4436.7757 (6290.10 seconds)
Cbc0010I After 5342 nodes, 1739 on tree, 25895 best solution, best possible 4436.7757 (6292.18 seconds)
Cbc0010I After 5343 nodes, 1740 on tree, 25895 best solution, best possible 4436.7757 (6296.30 seconds)
Cbc0010I After 5344 nodes, 1741 on tree, 25895 best solution, best possible 4436.7757 (6297.65 seconds)
Cbc0010I After 5345 nodes, 1742 on tree, 25895 best solution, best possible 4436.7757 (6299.71 seconds)
Cbc0010I After 5347 nodes, 1742 on tree, 25895 best solution, best possible 4436.7757 (6303.74 seconds)
Cbc0010I After 5348 nodes, 1743 on tree, 25895 best solution, best possible 4436.7757 (6306.01 seconds)
Cbc0010I After 5349 nodes, 1744 on tree, 25895 best solution, best possible 4436.7757 (6310.42 seconds)
Cbc0010I After 5350 nodes, 1745 on tree, 25895 best solution, best possible 4436.7757 (6312.86 seconds)
Cbc0010I After 5352 nodes, 1745 on tree, 25895 best solution, best possible 4436.7757 (6314.81 seconds)
Cbc0010I After 5353 nodes, 1746 on tree, 25895 best solution, best possible 4436.7757 (6317.95 seconds)
Cbc0010I After 5354 nodes, 1747 on tree, 25895 best solution, best possible 4436.7757 (6319.62 seconds)
Cbc0010I After 5355 nodes, 1748 on tree, 25895 best solution, best possible 4436.7757 (6326.99 seconds)
Cbc0010I After 5356 nodes, 1749 on tree, 25895 best solution, best possible 4436.7757 (6329.24 seconds)
Cbc0010I After 5357 nodes, 1750 on tree, 25895 best solution, best possible 4436.7757 (6332.13 seconds)
Cbc0010I After 5358 nodes, 1751 on tree, 25895 best solution, best possible 4436.7757 (6334.44 seconds)
Cbc0010I After 5359 nodes, 1752 on tree, 25895 best solution, best possible 4436.7757 (6336.07 seconds)
Cbc0010I After 5360 nodes, 1753 on tree, 25895 best solution, best possible 4436.7757 (6343.45 seconds)
Cbc0010I After 5361 nodes, 1754 on tree, 25895 best solution, best possible 4436.7757 (6345.85 seconds)
Cbc0010I After 5362 nodes, 1755 on tree, 25895 best solution, best possible 4436.7757 (6347.02 seconds)
Cbc0010I After 5363 nodes, 1756 on tree, 25895 best solution, best possible 4436.7757 (6348.01 seconds)
Cbc0010I After 5364 nodes, 1757 on tree, 25895 best solution, best possible 4436.7757 (6349.72 seconds)
Cbc0010I After 5365 nodes, 1758 on tree, 25895 best solution, best possible 4436.7757 (6354.70 seconds)
Cbc0010I After 5366 nodes, 1759 on tree, 25895 best solution, best possible 4436.7757 (6357.24 seconds)
Cbc0010I After 5367 nodes, 1760 on tree, 25895 best solution, best possible 4436.7757 (6359.29 seconds)
Cbc0010I After 5368 nodes, 1761 on tree, 25895 best solution, best possible 4436.7757 (6360.65 seconds)
Cbc0010I After 5370 nodes, 1763 on tree, 25895 best solution, best possible 4436.7757 (6366.75 seconds)
Cbc0010I After 5371 nodes, 1764 on tree, 25895 best solution, best possible 4436.7757 (6368.17 seconds)
Cbc0010I After 5372 nodes, 1765 on tree, 25895 best solution, best possible 4436.7757 (6370.30 seconds)
Cbc0010I After 5373 nodes, 1766 on tree, 25895 best solution, best possible 4436.7757 (6371.80 seconds)
Cbc0010I After 5374 nodes, 1767 on tree, 25895 best solution, best possible 4436.7757 (6373.16 seconds)
Cbc0010I After 5375 nodes, 1768 on tree, 25895 best solution, best possible 4436.7757 (6376.38 seconds)
Cbc0010I After 5376 nodes, 1769 on tree, 25895 best solution, best possible 4436.7757 (6378.96 seconds)
Cbc0010I After 5377 nodes, 1770 on tree, 25895 best solution, best possible 4436.7757 (6380.35 seconds)
Cbc0010I After 5378 nodes, 1771 on tree, 25895 best solution, best possible 4436.7757 (6381.98 seconds)
Cbc0010I After 5379 nodes, 1772 on tree, 25895 best solution, best possible 4436.7757 (6383.03 seconds)
Cbc0010I After 5380 nodes, 1773 on tree, 25895 best solution, best possible 4436.7757 (6386.77 seconds)
Cbc0010I After 5381 nodes, 1774 on tree, 25895 best solution, best possible 4436.7757 (6388.48 seconds)
Cbc0010I After 5382 nodes, 1775 on tree, 25895 best solution, best possible 4436.7757 (6390.23 seconds)
Cbc0010I After 5383 nodes, 1776 on tree, 25895 best solution, best possible 4436.7757 (6391.83 seconds)
Cbc0010I After 5384 nodes, 1777 on tree, 25895 best solution, best possible 4436.7757 (6393.62 seconds)
Cbc0010I After 5385 nodes, 1778 on tree, 25895 best solution, best possible 4436.7757 (6400.02 seconds)
Cbc0010I After 5386 nodes, 1779 on tree, 25895 best solution, best possible 4436.7757 (6401.65 seconds)
Cbc0010I After 5387 nodes, 1780 on tree, 25895 best solution, best possible 4436.7757 (6403.30 seconds)
Cbc0010I After 5388 nodes, 1781 on tree, 25895 best solution, best possible 4436.7757 (6404.69 seconds)
Cbc0010I After 5389 nodes, 1782 on tree, 25895 best solution, best possible 4436.7757 (6406.38 seconds)
Cbc0010I After 5390 nodes, 1783 on tree, 25895 best solution, best possible 4436.7757 (6411.95 seconds)
Cbc0010I After 5391 nodes, 1784 on tree, 25895 best solution, best possible 4436.7757 (6414.48 seconds)
Cbc0010I After 5392 nodes, 1785 on tree, 25895 best solution, best possible 4436.7757 (6416.73 seconds)
Cbc0010I After 5393 nodes, 1786 on tree, 25895 best solution, best possible 4436.7757 (6420.74 seconds)
Cbc0010I After 5394 nodes, 1787 on tree, 25895 best solution, best possible 4436.7757 (6422.19 seconds)
Cbc0010I After 5395 nodes, 1788 on tree, 25895 best solution, best possible 4436.7757 (6425.78 seconds)
Cbc0010I After 5396 nodes, 1789 on tree, 25895 best solution, best possible 4436.7757 (6426.74 seconds)
Cbc0010I After 5397 nodes, 1790 on tree, 25895 best solution, best possible 4436.7757 (6428.49 seconds)
Cbc0010I After 5398 nodes, 1791 on tree, 25895 best solution, best possible 4436.7757 (6431.09 seconds)
Cbc0010I After 5399 nodes, 1792 on tree, 25895 best solution, best possible 4436.7757 (6433.31 seconds)
Cbc0010I After 5400 nodes, 1793 on tree, 25895 best solution, best possible 4436.7757 (6441.48 seconds)
Cbc0010I After 5401 nodes, 1794 on tree, 25895 best solution, best possible 4436.7757 (6443.58 seconds)
Cbc0010I After 5402 nodes, 1795 on tree, 25895 best solution, best possible 4436.7757 (6445.22 seconds)
Cbc0010I After 5403 nodes, 1796 on tree, 25895 best solution, best possible 4436.7757 (6447.74 seconds)
Cbc0010I After 5404 nodes, 1797 on tree, 25895 best solution, best possible 4436.7757 (6450.89 seconds)
Cbc0010I After 5405 nodes, 1798 on tree, 25895 best solution, best possible 4436.7757 (6454.36 seconds)
Cbc0010I After 5406 nodes, 1799 on tree, 25895 best solution, best possible 4436.7757 (6457.08 seconds)
Cbc0010I After 5407 nodes, 1800 on tree, 25895 best solution, best possible 4436.7757 (6458.52 seconds)
Cbc0010I After 5408 nodes, 1801 on tree, 25895 best solution, best possible 4436.7757 (6461.13 seconds)
Cbc0010I After 5409 nodes, 1802 on tree, 25895 best solution, best possible 4436.7757 (6463.26 seconds)
Cbc0010I After 5410 nodes, 1803 on tree, 25895 best solution, best possible 4436.7757 (6466.66 seconds)
Cbc0010I After 5411 nodes, 1804 on tree, 25895 best solution, best possible 4436.7757 (6468.13 seconds)
Cbc0010I After 5412 nodes, 1805 on tree, 25895 best solution, best possible 4436.7757 (6471.54 seconds)
Cbc0010I After 5413 nodes, 1806 on tree, 25895 best solution, best possible 4436.7757 (6473.68 seconds)
Cbc0010I After 5414 nodes, 1807 on tree, 25895 best solution, best possible 4436.7757 (6477.21 seconds)
Cbc0010I After 5415 nodes, 1808 on tree, 25895 best solution, best possible 4436.7757 (6480.57 seconds)
Cbc0010I After 5416 nodes, 1809 on tree, 25895 best solution, best possible 4436.7757 (6481.44 seconds)
Cbc0010I After 5417 nodes, 1810 on tree, 25895 best solution, best possible 4436.7757 (6482.24 seconds)
Cbc0010I After 5418 nodes, 1811 on tree, 25895 best solution, best possible 4436.7757 (6484.24 seconds)
Cbc0010I After 5419 nodes, 1812 on tree, 25895 best solution, best possible 4436.7757 (6485.75 seconds)
Cbc0010I After 5420 nodes, 1813 on tree, 25895 best solution, best possible 4436.7757 (6487.96 seconds)
Cbc0010I After 5421 nodes, 1814 on tree, 25895 best solution, best possible 4436.7757 (6490.15 seconds)
