Welcome to the CBC MILP Solver
Version: Devel (unstable)
Build Date: Apr 26 2022
command line - -import /home/danilo/cbc-test-set/neos-3627168-kasai.mps.gz -timeM elapsed -seconds 10800 -solve -solu sol-final-knap/neos-3627168-kasai.txt -quit (default strategy 1)
At line 1 NAME          neos-3627168-kasai
At line 2 ROWS
At line 1659 COLUMNS
At line 6823 RHS
At line 7818 BOUNDS
At line 8284 ENDATA
Problem neos-3627168-kasai has 1655 rows, 1462 columns and 5158 elements
Coin0008I neos-3627168-kasai read with 0 errors
seconds was changed from 1e+08 to 10800
Continuous objective value is 945808 - 0.207023 seconds
Cgl0004I processed model has 1652 rows, 1400 columns (476 integer (476 of which binary)) and 4158 elements
Coin3009W Conflict graph built in 0.001 seconds, density: 0.012%
Cgl0015I Clique Strengthening extended 0 cliques, 0 were dominated
Cbc0038I Initial state - 157 integers unsatisfied sum - 43.2401
Cbc0038I Pass   1: suminf.   15.24531 (83) obj. 968401 iterations 500
Cbc0038I Pass   2: suminf.   12.29192 (79) obj. 969092 iterations 39
Cbc0038I Pass   3: suminf.    3.31194 (23) obj. 981104 iterations 116
Cbc0038I Pass   4: suminf.    0.88000 (12) obj. 989076 iterations 40
Cbc0038I Solution found of 991856
Cbc0038I Relaxing continuous gives 991523
Cbc0038I Before mini branch and bound, 263 integers at bound fixed and 324 continuous
Cbc0038I Full problem 1652 rows 1400 columns, reduced to 400 rows 385 columns
Cbc0038I Mini branch and bound improved solution from 991523 to 989622 (1.48 seconds)
Cbc0038I Round again with cutoff of 986094
Cbc0038I Pass   5: suminf.   15.24531 (83) obj. 968401 iterations 0
Cbc0038I Pass   6: suminf.   12.29192 (79) obj. 969092 iterations 58
Cbc0038I Pass   7: suminf.    5.84577 (57) obj. 972228 iterations 66
Cbc0038I Pass   8: suminf.    1.52491 (20) obj. 982154 iterations 72
Cbc0038I Pass   9: suminf.    0.19204 (3) obj. 986094 iterations 84
Cbc0038I Pass  10: suminf.    0.17982 (3) obj. 986094 iterations 3
Cbc0038I Pass  11: suminf.    0.92859 (3) obj. 986094 iterations 28
Cbc0038I Pass  12: suminf.    0.13131 (2) obj. 986094 iterations 22
Cbc0038I Pass  13: suminf.    5.04140 (27) obj. 986094 iterations 261
Cbc0038I Pass  14: suminf.    3.50183 (19) obj. 986094 iterations 76
Cbc0038I Pass  15: suminf.    1.76272 (8) obj. 986094 iterations 90
Cbc0038I Pass  16: suminf.    1.65129 (9) obj. 986094 iterations 26
Cbc0038I Pass  17: suminf.    2.10612 (11) obj. 986094 iterations 43
Cbc0038I Pass  18: suminf.    2.11091 (11) obj. 986094 iterations 10
Cbc0038I Pass  19: suminf.    1.71634 (11) obj. 986094 iterations 50
Cbc0038I Pass  20: suminf.    1.71634 (11) obj. 986094 iterations 2
Cbc0038I Pass  21: suminf.    2.63233 (11) obj. 986094 iterations 51
Cbc0038I Pass  22: suminf.    2.61324 (13) obj. 986094 iterations 8
Cbc0038I Pass  23: suminf.    3.26009 (16) obj. 986094 iterations 48
Cbc0038I Pass  24: suminf.    3.25567 (18) obj. 986094 iterations 5
Cbc0038I Pass  25: suminf.    1.56725 (6) obj. 986094 iterations 86
Cbc0038I Pass  26: suminf.    1.26167 (6) obj. 986094 iterations 77
Cbc0038I Pass  27: suminf.   12.96482 (61) obj. 986094 iterations 353
Cbc0038I Pass  28: suminf.    8.46968 (48) obj. 986094 iterations 125
Cbc0038I Pass  29: suminf.    6.11743 (31) obj. 986094 iterations 154
Cbc0038I Pass  30: suminf.    5.07514 (28) obj. 986094 iterations 32
Cbc0038I Pass  31: suminf.    5.08030 (24) obj. 986094 iterations 111
Cbc0038I Pass  32: suminf.    4.21003 (22) obj. 986094 iterations 50
Cbc0038I Pass  33: suminf.    4.07728 (19) obj. 986094 iterations 46
Cbc0038I Pass  34: suminf.    3.95199 (20) obj. 986094 iterations 14
Cbc0038I No solution found this major pass
Cbc0038I Before mini branch and bound, 164 integers at bound fixed and 201 continuous
Cbc0038I Full problem 1652 rows 1400 columns, reduced to 900 rows 787 columns - 108 fixed gives 644, 593 - ok now
Cbc0038I Full problem 1652 rows 1400 columns, reduced to 644 rows 592 columns
Cbc0038I Mini branch and bound did not improve solution (3.13 seconds)
Cbc0038I After 3.13 seconds - Feasibility pump exiting with objective of 989622 - took 2.83 seconds
Cbc0012I Integer solution of 989621.93 found by feasibility pump after 0 iterations and 0 nodes (3.16 seconds)
Cbc0038I Full problem 1652 rows 1400 columns, reduced to 642 rows 550 columns
Cbc0031I 211 added rows had average density of 7.7772512
Cbc0013I At root node, 211 cuts changed objective from 954341.03 to 967481.12 in 43 passes
Cbc0014I Cut generator 0 (Probing) - 1147 row cuts average 2.4 elements, 0 column cuts (93 active)  in 0.093 seconds - new frequency is 1
Cbc0014I Cut generator 1 (Gomory) - 290 row cuts average 22.7 elements, 0 column cuts (0 active)  in 0.590 seconds - new frequency is 1
Cbc0014I Cut generator 2 (Knapsack) - 46 row cuts average 13.5 elements, 0 column cuts (0 active)  in 0.233 seconds - new frequency is 1
Cbc0014I Cut generator 3 (liftKnapsack) - 45 row cuts average 11.8 elements, 0 column cuts (0 active)  in 0.654 seconds - new frequency is 1
Cbc0014I Cut generator 4 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100
Cbc0014I Cut generator 5 (OddWheel) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.001 seconds - new frequency is -100
Cbc0014I Cut generator 6 (MixedIntegerRounding2) - 701 row cuts average 10.2 elements, 0 column cuts (0 active)  in 0.151 seconds - new frequency is 1
Cbc0014I Cut generator 7 (FlowCover) - 17 row cuts average 11.4 elements, 0 column cuts (0 active)  in 0.107 seconds - new frequency is -100
Cbc0014I Cut generator 8 (TwoMirCuts) - 538 row cuts average 55.0 elements, 0 column cuts (0 active)  in 0.221 seconds - new frequency is 1
Cbc0010I After 0 nodes, 1 on tree, 989621.93 best solution, best possible 967481.12 (10.19 seconds)
Cbc0010I After 34846 nodes, 7577 on tree, 989621.93 best solution, best possible 979905.35 (1542.39 seconds)
Cbc0010I After 34864 nodes, 7584 on tree, 989621.93 best solution, best possible 979906.35 (1543.10 seconds)
Cbc0010I After 34887 nodes, 7594 on tree, 989621.93 best solution, best possible 979907.23 (1543.82 seconds)
Cbc0010I After 34898 nodes, 7597 on tree, 989621.93 best solution, best possible 979907.96 (1544.53 seconds)
Cbc0010I After 34920 nodes, 7607 on tree, 989621.93 best solution, best possible 979909.79 (1545.26 seconds)
Cbc0010I After 34935 nodes, 7613 on tree, 989621.93 best solution, best possible 979910.72 (1545.96 seconds)
Cbc0010I After 34946 nodes, 7617 on tree, 989621.93 best solution, best possible 979912.24 (1546.79 seconds)
Cbc0010I After 34968 nodes, 7627 on tree, 989621.93 best solution, best possible 979913.76 (1547.53 seconds)
Cbc0010I After 34985 nodes, 7631 on tree, 989621.93 best solution, best possible 979914.88 (1548.26 seconds)
Cbc0010I After 35002 nodes, 7636 on tree, 989621.93 best solution, best possible 979916.19 (1549.08 seconds)
Cbc0010I After 35022 nodes, 7642 on tree, 989621.93 best solution, best possible 979917.68 (1549.80 seconds)
Cbc0010I After 35045 nodes, 7652 on tree, 989621.93 best solution, best possible 979919.08 (1550.52 seconds)
Cbc0010I After 35064 nodes, 7659 on tree, 989621.93 best solution, best possible 979920.63 (1551.24 seconds)
Cbc0010I After 35089 nodes, 7668 on tree, 989621.93 best solution, best possible 979922.57 (1551.96 seconds)
Cbc0010I After 35108 nodes, 7674 on tree, 989621.93 best solution, best possible 979923.58 (1552.66 seconds)
Cbc0010I After 35132 nodes, 7683 on tree, 989621.93 best solution, best possible 979925.23 (1553.37 seconds)
Cbc0010I After 35153 nodes, 7690 on tree, 989621.93 best solution, best possible 979926.05 (1554.08 seconds)
Cbc0010I After 35173 nodes, 7699 on tree, 989621.93 best solution, best possible 979927.14 (1554.90 seconds)
Cbc0010I After 35198 nodes, 7708 on tree, 989621.93 best solution, best possible 979927.82 (1555.61 seconds)
Cbc0010I After 35211 nodes, 7715 on tree, 989621.93 best solution, best possible 979928.4 (1556.34 seconds)
Cbc0010I After 35232 nodes, 7723 on tree, 989621.93 best solution, best possible 979929.43 (1557.04 seconds)
Cbc0010I After 35255 nodes, 7730 on tree, 989621.93 best solution, best possible 979930.85 (1557.75 seconds)
Cbc0010I After 35263 nodes, 7732 on tree, 989621.93 best solution, best possible 979931.09 (1558.47 seconds)
Cbc0010I After 35276 nodes, 7735 on tree, 989621.93 best solution, best possible 979932.32 (1559.22 seconds)
Cbc0010I After 35300 nodes, 7745 on tree, 989621.93 best solution, best possible 979933.84 (1560.04 seconds)
Cbc0010I After 35321 nodes, 7754 on tree, 989621.93 best solution, best possible 979935.31 (1560.75 seconds)
Cbc0010I After 35336 nodes, 7759 on tree, 989621.93 best solution, best possible 979936.12 (1561.54 seconds)
Cbc0010I After 35347 nodes, 7763 on tree, 989621.93 best solution, best possible 979936.75 (1562.25 seconds)
Cbc0010I After 35372 nodes, 7770 on tree, 989621.93 best solution, best possible 979938.37 (1563.06 seconds)
Cbc0010I After 35399 nodes, 7780 on tree, 989621.93 best solution, best possible 979940.03 (1563.82 seconds)
Cbc0010I After 35410 nodes, 7783 on tree, 989621.93 best solution, best possible 979940.44 (1564.57 seconds)
Cbc0010I After 35441 nodes, 7798 on tree, 989621.93 best solution, best possible 979943.18 (1565.39 seconds)
Cbc0010I After 35460 nodes, 7803 on tree, 989621.93 best solution, best possible 979943.92 (1566.13 seconds)
Cbc0010I After 35469 nodes, 7806 on tree, 989621.93 best solution, best possible 979944.19 (1566.91 seconds)
Cbc0010I After 35495 nodes, 7816 on tree, 989621.93 best solution, best possible 979946.83 (1567.69 seconds)
Cbc0010I After 35517 nodes, 7821 on tree, 989621.93 best solution, best possible 979948.79 (1568.40 seconds)
Cbc0010I After 35535 nodes, 7829 on tree, 989621.93 best solution, best possible 979949.6 (1569.12 seconds)
Cbc0010I After 35561 nodes, 7838 on tree, 989621.93 best solution, best possible 979950.32 (1569.92 seconds)
Cbc0010I After 35575 nodes, 7844 on tree, 989621.93 best solution, best possible 979951.32 (1570.65 seconds)
Cbc0010I After 35590 nodes, 7850 on tree, 989621.93 best solution, best possible 979953.19 (1571.37 seconds)
Cbc0010I After 35616 nodes, 7857 on tree, 989621.93 best solution, best possible 979955.05 (1572.10 seconds)
Cbc0010I After 35651 nodes, 7868 on tree, 989621.93 best solution, best possible 979957.62 (1572.83 seconds)
Cbc0010I After 35678 nodes, 7875 on tree, 989621.93 best solution, best possible 979960.19 (1573.54 seconds)
Cbc0010I After 35706 nodes, 7885 on tree, 989621.93 best solution, best possible 979963.58 (1574.36 seconds)
Cbc0010I After 35724 nodes, 7890 on tree, 989621.93 best solution, best possible 979964.67 (1575.07 seconds)
Cbc0010I After 35742 nodes, 7896 on tree, 989621.93 best solution, best possible 979965.59 (1575.86 seconds)
Cbc0010I After 35766 nodes, 7907 on tree, 989621.93 best solution, best possible 979967.25 (1576.64 seconds)
Cbc0010I After 35784 nodes, 7913 on tree, 989621.93 best solution, best possible 979968.27 (1577.45 seconds)
Cbc0010I After 35809 nodes, 7923 on tree, 989621.93 best solution, best possible 979969.59 (1578.17 seconds)
Cbc0010I After 35841 nodes, 7936 on tree, 989621.93 best solution, best possible 979971.92 (1578.89 seconds)
Cbc0010I After 35859 nodes, 7942 on tree, 989621.93 best solution, best possible 979972.51 (1579.71 seconds)
Cbc0010I After 35875 nodes, 7946 on tree, 989621.93 best solution, best possible 979973.97 (1580.41 seconds)
Cbc0010I After 35893 nodes, 7951 on tree, 989621.93 best solution, best possible 979975.47 (1581.12 seconds)
Cbc0010I After 35921 nodes, 7957 on tree, 989621.93 best solution, best possible 979977.37 (1581.83 seconds)
Cbc0010I After 35943 nodes, 7965 on tree, 989621.93 best solution, best possible 979979.07 (1582.58 seconds)
Cbc0010I After 35969 nodes, 7974 on tree, 989621.93 best solution, best possible 979981.7 (1583.38 seconds)
Cbc0010I After 35991 nodes, 7979 on tree, 989621.93 best solution, best possible 979983.03 (1584.11 seconds)
Cbc0010I After 36015 nodes, 7989 on tree, 989621.93 best solution, best possible 979984.73 (1584.93 seconds)
Cbc0010I After 36031 nodes, 7993 on tree, 989621.93 best solution, best possible 979985.77 (1585.70 seconds)
Cbc0010I After 36046 nodes, 7997 on tree, 989621.93 best solution, best possible 979987.1 (1586.43 seconds)
Cbc0010I After 36072 nodes, 8010 on tree, 989621.93 best solution, best possible 979988.17 (1587.22 seconds)
Cbc0010I After 36091 nodes, 8019 on tree, 989621.93 best solution, best possible 979989.22 (1588.03 seconds)
Cbc0010I After 36107 nodes, 8024 on tree, 989621.93 best solution, best possible 979990.74 (1588.73 seconds)
Cbc0010I After 36128 nodes, 8032 on tree, 989621.93 best solution, best possible 979991.28 (1589.45 seconds)
Cbc0010I After 36146 nodes, 8039 on tree, 989621.93 best solution, best possible 979992.29 (1590.26 seconds)
Cbc0010I After 36174 nodes, 8048 on tree, 989621.93 best solution, best possible 979994.19 (1590.96 seconds)
Cbc0010I After 36205 nodes, 8059 on tree, 989621.93 best solution, best possible 979997.39 (1591.72 seconds)
Cbc0010I After 36217 nodes, 8063 on tree, 989621.93 best solution, best possible 979998.34 (1592.46 seconds)
Cbc0010I After 36233 nodes, 8070 on tree, 989621.93 best solution, best possible 979999.48 (1593.24 seconds)
Cbc0010I After 36248 nodes, 8075 on tree, 989621.93 best solution, best possible 980000.46 (1594.07 seconds)
Cbc0010I After 36270 nodes, 8083 on tree, 989621.93 best solution, best possible 980002.18 (1594.79 seconds)
Cbc0010I After 36291 nodes, 8088 on tree, 989621.93 best solution, best possible 980003.53 (1595.50 seconds)
Cbc0010I After 36315 nodes, 8097 on tree, 989621.93 best solution, best possible 980004.76 (1596.22 seconds)
Cbc0010I After 36330 nodes, 8098 on tree, 989621.93 best solution, best possible 980005.53 (1596.93 seconds)
Cbc0010I After 36342 nodes, 8103 on tree, 989621.93 best solution, best possible 980006.44 (1597.64 seconds)
Cbc0010I After 36354 nodes, 8107 on tree, 989621.93 best solution, best possible 980006.85 (1598.35 seconds)
Cbc0010I After 36383 nodes, 8118 on tree, 989621.93 best solution, best possible 980009.29 (1599.13 seconds)
Cbc0010I After 36402 nodes, 8125 on tree, 989621.93 best solution, best possible 980010.87 (1599.91 seconds)
Cbc0010I After 36423 nodes, 8133 on tree, 989621.93 best solution, best possible 980013.73 (1600.61 seconds)
Cbc0010I After 36453 nodes, 8144 on tree, 989621.93 best solution, best possible 980016.59 (1601.36 seconds)
Cbc0010I After 36474 nodes, 8152 on tree, 989621.93 best solution, best possible 980018.47 (1602.07 seconds)
Cbc0010I After 36495 nodes, 8160 on tree, 989621.93 best solution, best possible 980019.22 (1602.78 seconds)
Cbc0010I After 36514 nodes, 8166 on tree, 989621.93 best solution, best possible 980020.82 (1603.49 seconds)
Cbc0010I After 36545 nodes, 8174 on tree, 989621.93 best solution, best possible 980023.89 (1604.21 seconds)
Cbc0010I After 36567 nodes, 8182 on tree, 989621.93 best solution, best possible 980026.06 (1604.97 seconds)
Cbc0010I After 36595 nodes, 8191 on tree, 989621.93 best solution, best possible 980027.88 (1605.67 seconds)
Cbc0010I After 36614 nodes, 8197 on tree, 989621.93 best solution, best possible 980028.9 (1606.39 seconds)
Cbc0010I After 36626 nodes, 8202 on tree, 989621.93 best solution, best possible 980029.61 (1607.10 seconds)
Cbc0010I After 36650 nodes, 8209 on tree, 989621.93 best solution, best possible 980031.5 (1607.92 seconds)
Cbc0010I After 36676 nodes, 8217 on tree, 989621.93 best solution, best possible 980033.42 (1608.63 seconds)
Cbc0010I After 36705 nodes, 8226 on tree, 989621.93 best solution, best possible 980035.7 (1609.34 seconds)
Cbc0010I After 36728 nodes, 8235 on tree, 989621.93 best solution, best possible 980037.83 (1610.05 seconds)
Cbc0010I After 36754 nodes, 8243 on tree, 989621.93 best solution, best possible 980039.42 (1610.76 seconds)
Cbc0010I After 36777 nodes, 8249 on tree, 989621.93 best solution, best possible 980040.31 (1611.54 seconds)
Cbc0010I After 36801 nodes, 8257 on tree, 989621.93 best solution, best possible 980041.66 (1612.25 seconds)
Cbc0010I After 36814 nodes, 8261 on tree, 989621.93 best solution, best possible 980043.44 (1612.98 seconds)
Cbc0010I After 36829 nodes, 8266 on tree, 989621.93 best solution, best possible 980044.1 (1613.79 seconds)
Cbc0010I After 36842 nodes, 8272 on tree, 989621.93 best solution, best possible 980045.19 (1614.60 seconds)
Cbc0010I After 36872 nodes, 8281 on tree, 989621.93 best solution, best possible 980047.25 (1615.32 seconds)
Cbc0010I After 36893 nodes, 8289 on tree, 989621.93 best solution, best possible 980048.92 (1616.03 seconds)
Cbc0010I After 36921 nodes, 8298 on tree, 989621.93 best solution, best possible 980050.72 (1616.77 seconds)
Cbc0010I After 36940 nodes, 8303 on tree, 989621.93 best solution, best possible 980051.64 (1617.48 seconds)
Cbc0010I After 36956 nodes, 8309 on tree, 989621.93 best solution, best possible 980052.47 (1618.21 seconds)
Cbc0010I After 36980 nodes, 8314 on tree, 989621.93 best solution, best possible 980053.8 (1618.94 seconds)
Cbc0010I After 37005 nodes, 8322 on tree, 989621.93 best solution, best possible 980054.64 (1619.66 seconds)
Cbc0010I After 37031 nodes, 8324 on tree, 989621.93 best solution, best possible 980054.64 (1620.36 seconds)
Cbc0010I After 37071 nodes, 8316 on tree, 989621.93 best solution, best possible 980054.64 (1621.11 seconds)
Cbc0010I After 37111 nodes, 8321 on tree, 989621.93 best solution, best possible 980054.64 (1621.82 seconds)
Cbc0010I After 37149 nodes, 8319 on tree, 989621.93 best solution, best possible 980054.64 (1622.53 seconds)
Cbc0010I After 37193 nodes, 8316 on tree, 989621.93 best solution, best possible 980054.64 (1623.24 seconds)
Cbc0010I After 37239 nodes, 8317 on tree, 989621.93 best solution, best possible 980054.64 (1623.95 seconds)
Cbc0010I After 37281 nodes, 8314 on tree, 989621.93 best solution, best possible 980054.64 (1624.66 seconds)
Cbc0010I After 37303 nodes, 8318 on tree, 989621.93 best solution, best possible 980054.64 (1625.37 seconds)
Cbc0010I After 37357 nodes, 8317 on tree, 989621.93 best solution, best possible 980054.64 (1626.08 seconds)
Cbc0010I After 37380 nodes, 8320 on tree, 989621.93 best solution, best possible 980054.64 (1626.81 seconds)
Cbc0010I After 37417 nodes, 8320 on tree, 989621.93 best solution, best possible 980054.64 (1627.54 seconds)
Cbc0010I After 37449 nodes, 8318 on tree, 989621.93 best solution, best possible 980054.64 (1628.27 seconds)
Cbc0010I After 37480 nodes, 8317 on tree, 989621.93 best solution, best possible 980054.64 (1628.97 seconds)
Cbc0010I After 37518 nodes, 8318 on tree, 989621.93 best solution, best possible 980054.64 (1629.68 seconds)
Cbc0010I After 37562 nodes, 8318 on tree, 989621.93 best solution, best possible 980054.64 (1630.42 seconds)
Cbc0010I After 37614 nodes, 8320 on tree, 989621.93 best solution, best possible 980054.64 (1631.16 seconds)
Cbc0010I After 37639 nodes, 8316 on tree, 989621.93 best solution, best possible 980054.64 (1631.90 seconds)
Cbc0010I After 37702 nodes, 8317 on tree, 989621.93 best solution, best possible 980054.64 (1632.60 seconds)
Cbc0010I After 37757 nodes, 8312 on tree, 989621.93 best solution, best possible 980054.64 (1633.36 seconds)
Cbc0010I After 37802 nodes, 8315 on tree, 989621.93 best solution, best possible 980054.64 (1634.10 seconds)
Cbc0010I After 37839 nodes, 8314 on tree, 989621.93 best solution, best possible 980054.64 (1634.82 seconds)
Cbc0010I After 37865 nodes, 8313 on tree, 989621.93 best solution, best possible 980054.64 (1635.57 seconds)
Cbc0010I After 37905 nodes, 8317 on tree, 989621.93 best solution, best possible 980054.64 (1636.30 seconds)
Cbc0010I After 37939 nodes, 8320 on tree, 989621.93 best solution, best possible 980054.64 (1637.00 seconds)
Cbc0010I After 37983 nodes, 8316 on tree, 989621.93 best solution, best possible 980054.64 (1637.80 seconds)
Cbc0010I After 38018 nodes, 8323 on tree, 989621.93 best solution, best possible 980056.61 (1638.53 seconds)
Cbc0010I After 38040 nodes, 8332 on tree, 989621.93 best solution, best possible 980058.45 (1639.27 seconds)
Cbc0010I After 38051 nodes, 8337 on tree, 989621.93 best solution, best possible 980058.92 (1639.98 seconds)
Cbc0010I After 38065 nodes, 8339 on tree, 989621.93 best solution, best possible 980059.83 (1640.68 seconds)
Cbc0010I After 38081 nodes, 8346 on tree, 989621.93 best solution, best possible 980060.67 (1641.41 seconds)
Cbc0010I After 38097 nodes, 8352 on tree, 989621.93 best solution, best possible 980062.08 (1642.12 seconds)
Cbc0010I After 38123 nodes, 8362 on tree, 989621.93 best solution, best possible 980065.05 (1642.82 seconds)
Cbc0010I After 38141 nodes, 8367 on tree, 989621.93 best solution, best possible 980066.79 (1643.52 seconds)
Cbc0010I After 38171 nodes, 8379 on tree, 989621.93 best solution, best possible 980068.08 (1644.23 seconds)
Cbc0010I After 38193 nodes, 8385 on tree, 989621.93 best solution, best possible 980069.97 (1644.95 seconds)
Cbc0010I After 38215 nodes, 8393 on tree, 989621.93 best solution, best possible 980071.17 (1645.66 seconds)
Cbc0010I After 38235 nodes, 8398 on tree, 989621.93 best solution, best possible 980073.19 (1646.37 seconds)
Cbc0010I After 38247 nodes, 8403 on tree, 989621.93 best solution, best possible 980074.3 (1647.09 seconds)
Cbc0010I After 38267 nodes, 8410 on tree, 989621.93 best solution, best possible 980076.05 (1647.80 seconds)
Cbc0010I After 38285 nodes, 8414 on tree, 989621.93 best solution, best possible 980077.28 (1648.50 seconds)
Cbc0010I After 38308 nodes, 8421 on tree, 989621.93 best solution, best possible 980078.88 (1649.21 seconds)
Cbc0010I After 38340 nodes, 8434 on tree, 989621.93 best solution, best possible 980080.95 (1649.92 seconds)
Cbc0010I After 38370 nodes, 8443 on tree, 989621.93 best solution, best possible 980083.09 (1650.63 seconds)
Cbc0010I After 38400 nodes, 8452 on tree, 989621.93 best solution, best possible 980085.21 (1651.35 seconds)
Cbc0010I After 38416 nodes, 8460 on tree, 989621.93 best solution, best possible 980086.75 (1652.14 seconds)
Cbc0010I After 38450 nodes, 8469 on tree, 989621.93 best solution, best possible 980089.21 (1652.86 seconds)
Cbc0010I After 38475 nodes, 8478 on tree, 989621.93 best solution, best possible 980090.35 (1653.57 seconds)
Cbc0010I After 38506 nodes, 8486 on tree, 989621.93 best solution, best possible 980092.7 (1654.28 seconds)
Cbc0010I After 38528 nodes, 8493 on tree, 989621.93 best solution, best possible 980094.51 (1655.03 seconds)
Cbc0010I After 38549 nodes, 8502 on tree, 989621.93 best solution, best possible 980096.02 (1655.80 seconds)
Cbc0010I After 38571 nodes, 8508 on tree, 989621.93 best solution, best possible 980097.87 (1656.54 seconds)
Cbc0010I After 38594 nodes, 8515 on tree, 989621.93 best solution, best possible 980100.15 (1657.24 seconds)
Cbc0010I After 38619 nodes, 8525 on tree, 989621.93 best solution, best possible 980101.59 (1657.97 seconds)
Cbc0010I After 38640 nodes, 8531 on tree, 989621.93 best solution, best possible 980102.75 (1658.72 seconds)
Cbc0010I After 38673 nodes, 8545 on tree, 989621.93 best solution, best possible 980105.37 (1659.45 seconds)
Cbc0010I After 38692 nodes, 8551 on tree, 989621.93 best solution, best possible 980106.4 (1660.17 seconds)
Cbc0010I After 38712 nodes, 8559 on tree, 989621.93 best solution, best possible 980108.55 (1660.88 seconds)
Cbc0010I After 38734 nodes, 8567 on tree, 989621.93 best solution, best possible 980109.9 (1661.59 seconds)
Cbc0010I After 38756 nodes, 8575 on tree, 989621.93 best solution, best possible 980111.13 (1662.32 seconds)
Cbc0010I After 38790 nodes, 8588 on tree, 989621.93 best solution, best possible 980113.55 (1663.03 seconds)
Cbc0010I After 38801 nodes, 8594 on tree, 989621.93 best solution, best possible 980114.24 (1663.74 seconds)
Cbc0010I After 38828 nodes, 8602 on tree, 989621.93 best solution, best possible 980116.21 (1664.46 seconds)
Cbc0010I After 38853 nodes, 8611 on tree, 989621.93 best solution, best possible 980117.89 (1665.18 seconds)
Cbc0010I After 38883 nodes, 8623 on tree, 989621.93 best solution, best possible 980120.15 (1665.89 seconds)
Cbc0010I After 38913 nodes, 8636 on tree, 989621.93 best solution, best possible 980121.85 (1666.59 seconds)
Cbc0010I After 38938 nodes, 8645 on tree, 989621.93 best solution, best possible 980123.64 (1667.37 seconds)
Cbc0010I After 38970 nodes, 8658 on tree, 989621.93 best solution, best possible 980126.24 (1668.12 seconds)
Cbc0010I After 38992 nodes, 8664 on tree, 989621.93 best solution, best possible 980128.23 (1668.82 seconds)
Cbc0010I After 39017 nodes, 8672 on tree, 989621.93 best solution, best possible 980129.38 (1669.52 seconds)
Cbc0010I After 39035 nodes, 8679 on tree, 989621.93 best solution, best possible 980130.97 (1670.33 seconds)
Cbc0010I After 39055 nodes, 8684 on tree, 989621.93 best solution, best possible 980132.4 (1671.06 seconds)
Cbc0010I After 39075 nodes, 8692 on tree, 989621.93 best solution, best possible 980134.1 (1671.77 seconds)
Cbc0010I After 39094 nodes, 8698 on tree, 989621.93 best solution, best possible 980135.25 (1672.54 seconds)
Cbc0010I After 39123 nodes, 8709 on tree, 989621.93 best solution, best possible 980136.47 (1673.24 seconds)
Cbc0010I After 39147 nodes, 8718 on tree, 989621.93 best solution, best possible 980138.57 (1673.95 seconds)
Cbc0010I After 39179 nodes, 8731 on tree, 989621.93 best solution, best possible 980141 (1674.67 seconds)
Cbc0010I After 39190 nodes, 8734 on tree, 989621.93 best solution, best possible 980142.22 (1675.38 seconds)
Cbc0010I After 39204 nodes, 8740 on tree, 989621.93 best solution, best possible 980142.82 (1676.09 seconds)
Cbc0010I After 39232 nodes, 8751 on tree, 989621.93 best solution, best possible 980145.25 (1676.82 seconds)
Cbc0010I After 39255 nodes, 8759 on tree, 989621.93 best solution, best possible 980146.97 (1677.53 seconds)
Cbc0010I After 39279 nodes, 8764 on tree, 989621.93 best solution, best possible 980148.03 (1678.25 seconds)
Cbc0010I After 39297 nodes, 8770 on tree, 989621.93 best solution, best possible 980149.3 (1678.99 seconds)
Cbc0010I After 39330 nodes, 8777 on tree, 989621.93 best solution, best possible 980152.18 (1679.75 seconds)
Cbc0010I After 39347 nodes, 8785 on tree, 989621.93 best solution, best possible 980153.43 (1680.48 seconds)
Cbc0010I After 39364 nodes, 8791 on tree, 989621.93 best solution, best possible 980154.65 (1681.20 seconds)
Cbc0010I After 39390 nodes, 8797 on tree, 989621.93 best solution, best possible 980155.96 (1681.92 seconds)
Cbc0010I After 39416 nodes, 8804 on tree, 989621.93 best solution, best possible 980158.29 (1682.65 seconds)
Cbc0010I After 39434 nodes, 8810 on tree, 989621.93 best solution, best possible 980160.11 (1683.37 seconds)
Cbc0010I After 39455 nodes, 8816 on tree, 989621.93 best solution, best possible 980161.56 (1684.15 seconds)
Cbc0010I After 39479 nodes, 8823 on tree, 989621.93 best solution, best possible 980162.88 (1684.86 seconds)
Cbc0010I After 39497 nodes, 8831 on tree, 989621.93 best solution, best possible 980164.84 (1685.63 seconds)
Cbc0010I After 39522 nodes, 8837 on tree, 989621.93 best solution, best possible 980166.82 (1686.37 seconds)
Cbc0010I After 39546 nodes, 8844 on tree, 989621.93 best solution, best possible 980169.36 (1687.14 seconds)
Cbc0010I After 39564 nodes, 8850 on tree, 989621.93 best solution, best possible 980170.62 (1687.85 seconds)
Cbc0010I After 39594 nodes, 8859 on tree, 989621.93 best solution, best possible 980174.17 (1688.56 seconds)
Cbc0010I After 39612 nodes, 8865 on tree, 989621.93 best solution, best possible 980175.16 (1689.30 seconds)
Cbc0010I After 39641 nodes, 8874 on tree, 989621.93 best solution, best possible 980176.95 (1690.00 seconds)
Cbc0010I After 39657 nodes, 8879 on tree, 989621.93 best solution, best possible 980178.22 (1690.81 seconds)
